array_row,curve_id,peak_time_h,peak_value,pce_0h,pce_200h,initial_gain,post_peak_drop,post_peak_nonincrease_fraction_5h,rise_then_fall_broad,rise_then_fall_medium,rise_then_fall_core,rise_then_fall_strong
806,x_time_h/10.1016_j.jechem.2020.06.061/Fig2_D_stability_performance_curve_pce_jsc_2/accepted/10.1016_j.jechem.2020.06.061__Fig2__D__stability_performance_curve_pce_jsc_2__w_o__Series_1.csv,0.0,1.0003103343149486,1.0003103343149486,0.7021278434571451,0.0,0.2981824908578036,1.0,False,False,False,False
807,x_time_h/10.1016_j.jechem.2020.08.055/Fig4_B_stability/accepted/10.1016_j.jechem.2020.08.055__Fig4__B__stability__FA-0__Series_1.csv,0.0,1.0,1.0,0.9825910112673805,0.0,0.017408988732619535,0.875,False,False,False,False
808,x_time_h/10.1016_j.jechem.2021.02.017/Fig4_F_stability_performance_curve_voc/accepted/10.1016_j.jechem.2021.02.017__Fig4__F__stability_performance_curve_voc__Control__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9644179716150668,0.0,0.03558202838493296,1.0,False,False,False,False
809,x_time_h/10.1016_j.jechem.2021.04.023/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.023__Fig3__F__stability_performance_curve_pce__o—Control__Series_2.csv,0.0,1.0003488722584628,1.0003488722584628,0.5080512741599817,0.0,0.49229759809848106,1.0,False,False,False,False
810,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__Control__Series_1.csv,0.0,1.000141775698797,1.000141775698797,0.858239616348558,0.0,0.14190215935023887,0.975,False,False,False,False
811,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F-T__Series_2.csv,0.0,1.0004428440079507,1.0004428440079507,0.9288516680671622,0.0,0.07159117594078845,1.0,False,False,False,False
812,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₂-T__Series_3.csv,0.0,1.0003540683059053,1.0003540683059053,0.9432520748342953,0.0,0.057101993471610046,1.0,False,False,False,False
813,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₃-T__Series_4.csv,0.0,0.9996671021065352,0.9996671021065352,0.9598685092808751,0.0,0.03979859282566012,1.0,False,False,False,False
814,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₅-T__Series_5.csv,0.0,1.0002214220039756,1.0002214220039756,0.9541528720339963,0.0,0.04606854996997922,1.0,False,False,False,False
815,x_time_h/10.1016_j.jechem.2021.07.011/Fig6_D_pce/accepted/10.1016_j.jechem.2021.07.011__Fig6__D__pce__SnO₂__Series_2.csv,200.0,0.9999999999999996,0.9490473724048821,0.9999999999999996,0.05095262759511743,0.0,0.0,False,False,False,False
816,x_time_h/10.1016_j.jechem.2021.08.021/Fig5_H_voc/accepted/10.1016_j.jechem.2021.08.021__Fig5__H__voc__w_o_GABr__Series_1.csv,8.333333333333332,0.9999999999999601,0.9997265601433859,0.9701940770694807,0.0002734398565742424,0.029805922930479456,1.0,False,False,False,False
817,x_time_h/10.1016_j.jmat.2021.02.004/Fig6_A_stability_performance_curve/accepted/10.1016_j.jmat.2021.02.004__Fig6__A__stability_performance_curve__o-Control__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.8664533123573588,0.0,0.133546687642641,1.0,False,False,False,False
818,x_time_h/10.1016_j.jmat.2021.02.004/Fig6_B_stability_performance_curve/accepted/10.1016_j.jmat.2021.02.004__Fig6__B__stability_performance_curve__o-Control__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9606672641599356,0.0,0.03933273584006414,1.0,False,False,False,False
819,x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/accepted/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA-ATS-IPA__Series_3.csv,105.0,0.9999933396750957,0.9265067680382191,0.9776222709892863,0.07348657163687666,0.022371068685809403,1.0,True,False,False,False
820,x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/accepted/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA-ATS-Tol__Series_2.csv,8.333333333333332,0.9999600120354334,0.995867870838778,0.8530331692379585,0.004092141196655352,0.14692684279747492,1.0,False,False,False,False
821,x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/accepted/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA__Series_1.csv,0.0,1.0000156925082933,1.0000156925082933,0.8814860671205385,0.0,0.1185296253877548,1.0,False,False,False,False
822,x_time_h/10.1016_j.joule.2019.07.030/Fig5_A_stability_performance_curve_ff_pce/accepted/10.1016_j.joule.2019.07.030__Fig5__A__stability_performance_curve_ff_pce__w_o_DBL__Series_2.csv,18.166666666666664,0.9999763989637142,0.9856606242007108,0.7964371478757578,0.014315774763003386,0.20353925108795634,1.0,True,False,False,False
823,x_time_h/10.1016_j.joule.2019.07.030/Fig5_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.joule.2019.07.030__Fig5__B__mppt_stability_performance_curve_pce__w_o_DBL__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.8644726321543994,0.0,0.13552736784560038,1.0,False,False,False,False
824,x_time_h/10.1016_j.joule.2021.06.001/Fig4_F_stability_performance_curve_pce/accepted/10.1016_j.joule.2021.06.001__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,0.0,0.9999928248771413,0.9999928248771413,0.8473126548713162,0.0,0.152680170005825,1.0,False,False,False,False
825,x_time_h/10.1016_j.jpcs.2020.109792/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.jpcs.2020.109792__Fig5__B__stability_performance_curve_pce__ACN_0%__Series_2.csv,0.0,0.9999810904644102,0.9999810904644102,0.8589198221287371,0.0,0.14106126833567312,1.0,False,False,False,False
826,x_time_h/10.1016_j.jphotochem.2018.02.018/Fig8_A_pce/accepted/10.1016_j.jphotochem.2018.02.018__Fig8__A__pce__PEDOT_PSS__Series_1.csv,49.0,0.9999830582264339,0.9502510099200897,0.903527446683638,0.049732048306344145,0.0964556115427958,1.0,True,True,True,False
827,x_time_h/10.1016_j.jpowsour.2019.04.039/Fig8_B_stability_performance_curve_pce_pattern/accepted/10.1016_j.jpowsour.2019.04.039__Fig8__B__stability_performance_curve_pce_pattern__NYES-30__Series_1.csv,42.5,0.999799079050158,0.8868672786487863,0.7701573524214005,0.11293180040137163,0.22964172662875748,1.0,True,True,True,True
828,x_time_h/10.1016_j.jpowsour.2019.04.039/Fig8_B_stability_performance_curve_pce_pattern/accepted/10.1016_j.jpowsour.2019.04.039__Fig8__B__stability_performance_curve_pce_pattern__pristine__Series_2.csv,40.666666666666664,0.9993363321358261,0.8294231682674724,0.5848471653801498,0.16991316386835364,0.41448916675567626,0.9354838709677419,True,True,True,True
829,x_time_h/10.1016_j.jpowsour.2019.227386/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2019.227386__Fig8__D__stability_performance_curve_pce__FABr-0__Series_1.csv,0.0,1.0,1.0,0.7673629239964141,0.0,0.23263707600358585,1.0,False,False,False,False
830,x_time_h/10.1016_j.jpowsour.2019.227386/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2019.227386__Fig8__D__stability_performance_curve_pce__Trad-Mixed-PSC__Series_3.csv,0.0,1.0000104660320288,1.0000104660320288,0.8861217692381819,0.0,0.11388869679384694,1.0,False,False,False,False
831,x_time_h/10.1016_j.jpowsour.2019.227504/Fig7_whole_stability/accepted/10.1016_j.jpowsour.2019.227504__Fig7__whole__stability__TiO2__Series_2.csv,0.0,1.0000508603558396,1.0000508603558396,0.9485449497557239,0.0,0.05150591060011567,1.0,False,False,False,False
832,x_time_h/10.1016_j.jpowsour.2020.228965/Fig6_D_stability_performance_curve/accepted/10.1016_j.jpowsour.2020.228965__Fig6__D__stability_performance_curve__Control__Series_2.csv,0.0,0.9999999999999998,0.9999999999999998,0.6443812370972066,0.0,0.35561876290279315,1.0,False,False,False,False
833,x_time_h/10.1016_j.jpowsour.2021.229621/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229621__Fig4__E__stability_performance_curve_pce__Control__Series_1.csv,46.83333333333333,1.0000006257526182,0.9632005916691689,0.9157771661847557,0.03680003408344923,0.08422345956786248,0.6,True,True,True,False
834,x_time_h/10.1016_j.jpowsour.2021.229621/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229621__Fig4__E__stability_performance_curve_pce__TEAH_treated__Series_2.csv,0.0,0.9999780665027835,0.9999780665027835,0.8274928198389088,0.0,0.17248524666387477,1.0,False,False,False,False
835,x_time_h/10.1016_j.jpowsour.2021.229970/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229970__Fig6__C__stability_performance_curve_pce__LPT-CuSCN__Series_1.csv,101.16666666666666,0.9998690149089052,0.9485041367207827,0.9480111287758358,0.05136487818812252,0.05185788613306941,1.0,True,True,True,False
836,x_time_h/10.1016_j.jpowsour.2021.229970/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229970__Fig6__C__stability_performance_curve_pce__Without-CuSCN__Series_2.csv,75.66666666666666,0.9997555870300837,0.9907157309848517,0.9348050703161742,0.009039856045232053,0.0649505167139095,1.0,False,False,False,False
837,x_time_h/10.1016_j.jpowsour.2021.230120/Fig5_whole_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230120__Fig5__whole__stability_performance_curve_pce__Dopant-free__Series_1.csv,0.0,0.9999983118315483,0.9999983118315483,0.921002659956792,0.0,0.07899565187475632,1.0,False,False,False,False
838,x_time_h/10.1016_j.jpowsour.2021.230213/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230213__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,0.0,0.9999999999999996,0.9999999999999996,0.9563602766969947,0.0,0.04363972330300481,1.0,False,False,False,False
839,x_time_h/10.1016_j.jpowsour.2021.230213/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230213__Fig5__B__stability_performance_curve_pce__Control__Series_2.csv,6.666666666666666,0.9998211024189876,0.9832570218366217,0.8244034374975411,0.016564080582365914,0.1754176649214465,0.9473684210526315,True,False,False,False
840,x_time_h/10.1016_j.jpowsour.2021.230213/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230213__Fig5__C__stability_performance_curve_pce__Control__Series_1.csv,29.5,0.9994580870925434,0.9731279065415288,0.7979500272622332,0.026330180551014548,0.20150805983031017,1.0,True,True,False,False
841,x_time_h/10.1016_j.jpowsour.2021.230534/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230534__Fig4__A__stability_performance_curve_pce__Control__Series_2.csv,0.0,1.0000285299625655,1.0000285299625655,0.7389941922825917,0.0,0.26103433767997386,1.0,False,False,False,False
842,x_time_h/10.1016_j.jpowsour.2021.230534/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230534__Fig4__A__stability_performance_curve_pce__Y6_treated'__Series_1.csv,0.0,0.999967469040082,0.999967469040082,0.9104894007998525,0.0,0.08947806824022952,1.0,False,False,False,False
843,x_time_h/10.1016_j.materresbull.2020.111182/Fig8_B_stability_performance_curve_pce/accepted/10.1016_j.materresbull.2020.111182__Fig8__B__stability_performance_curve_pce__Control_PSCs__Series_2.csv,0.0,0.999994579850628,0.999994579850628,0.7124379536426019,0.0,0.28755662620802613,1.0,False,False,False,False
844,x_time_h/10.1016_j.mtchem.2021.100557/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.mtchem.2021.100557__Fig6__B__stability_performance_curve_pce__CsPbI₂Br__Series_1.csv,0.0,1.0011214819592376,1.0011214819592376,0.18865936542248707,0.0,0.8124621165367505,1.0,False,False,False,False
845,x_time_h/10.1016_j.mtener.2021.100724/Fig6_A_stability_performance_curve/accepted/10.1016_j.mtener.2021.100724__Fig6__A__stability_performance_curve__SnO2__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.7653907259595748,0.0,0.23460927404042542,1.0,False,False,False,False
846,x_time_h/10.1016_j.mtener.2021.100724/Fig6_C_curve/accepted/10.1016_j.mtener.2021.100724__Fig6__C__curve__→SnO2__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9016689029654298,0.0,0.09833109703456999,1.0,False,False,False,False
847,x_time_h/10.1016_j.mtener.2021.100837/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.mtener.2021.100837__Fig5__C__stability_performance_curve_pce__w_o_CsPbI₂Br__Series_1.csv,22.666666666666664,0.9999918969471074,0.997327866418017,0.9483724996113598,0.0026640305290904776,0.05161939733574761,1.0,False,False,False,False
848,x_time_h/10.1016_j.nanoen.2015.10.006/Fig3_D_jv_curve/accepted/10.1016_j.nanoen.2015.10.006__Fig3__D__jv_curve__'Partial'_Encapsulation__Series_1.csv,0.0,1.0000436388019416,1.0000436388019416,0.9298012289975742,0.0,0.07024240980436736,1.0,False,False,False,False
849,x_time_h/10.1016_j.nanoen.2015.10.006/Fig3_D_jv_curve/accepted/10.1016_j.nanoen.2015.10.006__Fig3__D__jv_curve__No_Encapsulation__Series_3.csv,0.0,0.9992069841875592,0.9992069841875592,0.009633343940103697,0.0,0.9895736402474554,0.975,False,False,False,False
850,x_time_h/10.1016_j.nanoen.2017.08.008/Fig5_A_pce/accepted/10.1016_j.nanoen.2017.08.008__Fig5__A__pce__PCBM__Series_2.csv,0.0,1.0001826051895295,1.0001826051895295,0.5417216694524066,0.0,0.4584609357371229,1.0,False,False,False,False
851,x_time_h/10.1016_j.nanoen.2018.03.046/Fig4_G_sem_image_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2018.03.046__Fig4__G__sem_image_stability_performance_curve_pce__Control__Series_1.csv,0.0,1.000022745127778,1.000022745127778,0.42587042039859746,0.0,0.5741523247291804,1.0,False,False,False,False
852,x_time_h/10.1016_j.nanoen.2018.09.037/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2018.09.037__Fig6__B__stability_performance_curve_pce__without_DRCN5T__Series_2.csv,0.0,0.9999999999999998,0.9999999999999998,0.85603835887666,0.0,0.14396164112333976,1.0,False,False,False,False
853,x_time_h/10.1016_j.nanoen.2018.11.021/Fig4_F_stability_performance_curve/accepted/10.1016_j.nanoen.2018.11.021__Fig4__F__stability_performance_curve__Before__Series_1.csv,8.666666666666666,0.999966290227753,0.9938011912160362,0.41399069069404476,0.006165099011716801,0.5859755995337081,0.9473684210526315,False,False,False,False
854,x_time_h/10.1016_j.nanoen.2019.02.002/Fig2_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.02.002__Fig2__D__stability_performance_curve_pce__Hot_3%_degradation__Series_2.csv,0.0,1.000011385582177,1.000011385582177,0.9752051925655507,0.0,0.024806193016626343,1.0,False,False,False,False
855,x_time_h/10.1016_j.nanoen.2019.02.002/Fig2_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.02.002__Fig2__D__stability_performance_curve_pce__RT_5%_degradation__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.9896778950905307,0.0,0.010322104909469498,1.0,False,False,False,False
856,x_time_h/10.1016_j.nanoen.2019.02.009/Fig6_A_stability_performance_curve/accepted/10.1016_j.nanoen.2019.02.009__Fig6__A__stability_performance_curve__MAPbI₃__Series_1.csv,31.833333333333332,0.9999910290676235,0.9717344607356768,0.8262170596366838,0.028256568331946674,0.1737739694309397,1.0,True,True,False,False
857,x_time_h/10.1016_j.nanoen.2019.02.064/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.02.064__Fig5__C__stability_performance_curve_pce__PABA·HI__Series_1.csv,0.0,1.0,1.0,0.9537170098693928,0.0,0.046282990130607216,0.75,False,False,False,False
858,x_time_h/10.1016_j.nanoen.2019.02.064/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.02.064__Fig5__C__stability_performance_curve_pce__Pristine__Series_2.csv,0.0,1.0004279937066727,1.0004279937066727,0.6397077771990032,0.0,0.3607202165076695,1.0,False,False,False,False
859,x_time_h/10.1016_j.nanoen.2019.02.070/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.02.070__Fig6__A__stability_performance_curve_pce__MAPbI__Series_2.csv,0.0,0.9999829724806343,0.9999829724806343,0.8667765485317105,0.0,0.1332064239489238,1.0,False,False,False,False
860,x_time_h/10.1016_j.nanoen.2019.03.044/Fig3_F_stability_performance_curve/accepted/10.1016_j.nanoen.2019.03.044__Fig3__F__stability_performance_curve__C-SnO2__Series_1.csv,0.0,1.0000307544754878,1.0000307544754878,0.8020290994500957,0.0,0.19800165502539213,1.0,False,False,False,False
861,x_time_h/10.1016_j.nanoen.2019.03.044/Fig3_F_stability_performance_curve/accepted/10.1016_j.nanoen.2019.03.044__Fig3__F__stability_performance_curve__G-SnO2__Series_2.csv,0.0,0.999977493090739,0.999977493090739,0.9060299157339097,0.0,0.09394757735682935,1.0,False,False,False,False
862,x_time_h/10.1016_j.nanoen.2019.03.091/Fig7_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.091__Fig7__B__mppt_stability_performance_curve_pce__Control_device__Series_1.csv,7.166666666666666,0.9999206296423274,0.9966255116380549,0.8804258229752902,0.0032951180042725126,0.11949480666703727,1.0,False,False,False,False
863,x_time_h/10.1016_j.nanoen.2019.03.091/Fig7_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.091__Fig7__B__mppt_stability_performance_curve_pce__QDs-10_modified__Series_2.csv,0.0,0.9996982595958771,0.9996982595958771,0.9841273177265945,0.0,0.01557094186928265,1.0,False,False,False,False
864,x_time_h/10.1016_j.nanoen.2019.05.072/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.05.072__Fig7__B__stability_performance_curve_pce__GO__Series_2.csv,7.666666666666666,0.9999837389146019,0.9997393276538392,0.9312601823678952,0.00024441126076268915,0.0687235565467067,1.0,False,False,False,False
865,x_time_h/10.1016_j.nanoen.2019.103962/Fig5_A_stability_performance_curve/accepted/10.1016_j.nanoen.2019.103962__Fig5__A__stability_performance_curve__FAMA__Series_2.csv,2.0,0.999128209367096,0.9989637422172383,0.5695552055772851,0.0001644671498577388,0.4295730037898109,1.0,False,False,False,False
866,x_time_h/10.1016_j.nanoen.2019.103962/Fig5_B_stability_performance_curve/accepted/10.1016_j.nanoen.2019.103962__Fig5__B__stability_performance_curve__FAMA__Series_1.csv,0.0,1.0,1.0,0.9115206282486,0.0,0.08847937175139997,1.0,False,False,False,False
867,x_time_h/10.1016_j.nanoen.2019.103962/Fig5_C_stability_performance_curve/accepted/10.1016_j.nanoen.2019.103962__Fig5__C__stability_performance_curve__FAMA__Series_1.csv,0.0,1.000038778723998,1.000038778723998,0.7254742372803273,0.0,0.2745645414436706,1.0,False,False,False,False
868,x_time_h/10.1016_j.nanoen.2019.103962/Fig6_A_stability_performance_curve_structure/accepted/10.1016_j.nanoen.2019.103962__Fig6__A__stability_performance_curve_structure__FAMA_PCBMhalfPSCs__Series_2.csv,0.0,1.000071875068719,1.000071875068719,0.9503493462279975,0.0,0.04972252884072148,1.0,False,False,False,False
869,x_time_h/10.1016_j.nanoen.2019.103962/Fig6_A_stability_performance_curve_structure/accepted/10.1016_j.nanoen.2019.103962__Fig6__A__stability_performance_curve_structure__FAMAfullPSCs__Series_3.csv,0.0,0.9999689889986624,0.9999689889986624,0.9080703808847209,0.0,0.09189860811394146,1.0,False,False,False,False
870,x_time_h/10.1016_j.nanoen.2019.103962/Fig6_A_stability_performance_curve_structure/accepted/10.1016_j.nanoen.2019.103962__Fig6__A__stability_performance_curve_structure__FAMAhalfPSCs__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9775960847488032,0.0,0.02240391525119656,1.0,False,False,False,False
871,x_time_h/10.1016_j.nanoen.2019.104018/Fig3_D_stability_performance_curve_pce_jsc/accepted/10.1016_j.nanoen.2019.104018__Fig3__D__stability_performance_curve_pce_jsc__PATCVD-Gr_device__Series_2.csv,36.83333333333333,0.9999992731822344,0.9907756057933838,0.9741582423944999,0.00922366738885061,0.025841030787734476,1.0,False,False,False,False
872,x_time_h/10.1016_j.nanoen.2019.104244/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.104244__Fig5__A__stability_performance_curve_pce__PHJ__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9292289395903744,0.0,0.07077106040962533,1.0,False,False,False,False
873,x_time_h/10.1016_j.nanoen.2019.104249/Fig16_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.104249__Fig16__C__stability_performance_curve_pce__CsPbl₂Br__Series_2.csv,0.0,1.0017310426464834,1.0017310426464834,0.30420611725981556,0.0,0.6975249253866678,0.825,False,False,False,False
874,x_time_h/10.1016_j.nanoen.2019.104313/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.104313__Fig5__C__stability_performance_curve_pce__CH₃NH₃PbI₃_PbSO₄(PbO)₄__Series_2.csv,0.0,1.0005058640304547,1.0005058640304547,0.24400923747476885,0.0,0.7564966265556858,1.0,False,False,False,False
875,x_time_h/10.1016_j.nanoen.2019.104313/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.104313__Fig5__C__stability_performance_curve_pce__CH₃NH₃PbI₃__Series_1.csv,0.0,0.9994999983439904,0.9994999983439904,0.8862830323088322,0.0,0.11321696603515818,1.0,False,False,False,False
876,x_time_h/10.1016_j.nanoen.2019.104375/Fig4_D_pce/accepted/10.1016_j.nanoen.2019.104375__Fig4__D__pce__PSC_W_O_encapsulation__Series_2.csv,0.0,1.0001018012033136,1.0001018012033136,0.11310233369183177,0.0,0.8869994675114818,1.0,False,False,False,False
877,x_time_h/10.1016_j.nanoen.2020.104673/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104673__Fig6__D__stability_performance_curve_pce__t-BP+FK209__Series_2.csv,57.33333333333333,0.9999841330493816,0.897649167981078,0.9527504026871562,0.10233496506830364,0.047233730362225446,1.0,True,True,False,False
878,x_time_h/10.1016_j.nanoen.2020.104929/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104929__Fig5__C__stability_performance_curve_pce__MAPbI₃__Series_2.csv,0.0,0.9999999999999998,0.9999999999999998,0.803728727236183,0.0,0.19627127276381673,1.0,False,False,False,False
879,x_time_h/10.1016_j.nanoen.2020.104940/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104940__Fig5__B__stability_performance_curve_pce__4-ePy__Series_2.csv,0.0,1.0000000000000002,1.0000000000000002,0.8350757987847415,0.0,0.16492420121525875,0.975,False,False,False,False
880,x_time_h/10.1016_j.nanoen.2020.104940/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104940__Fig5__B__stability_performance_curve_pce__O-Control__Series_1.csv,0.0,1.0002765521147694,1.0002765521147694,0.7008307374567975,0.0,0.29944581465797193,1.0,False,False,False,False
881,x_time_h/10.1016_j.nanoen.2020.105019/Fig2_C_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105019__Fig2__C__stability_performance_curve__TiO2_Pero_CuSCN_C__Series_1.csv,0.0,0.9999774845490463,0.9999774845490463,0.8862238385535198,0.0,0.11375364599552651,1.0,False,False,False,False
882,x_time_h/10.1016_j.nanoen.2020.105019/Fig2_C_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105019__Fig2__C__stability_performance_curve__TiO2_Pero_Spiro_Au__Series_2.csv,0.0,1.0001243225859817,1.0001243225859817,0.6046126821791589,0.0,0.39551164040682285,1.0,False,False,False,False
883,x_time_h/10.1016_j.nanoen.2020.105127/Fig8_A_stability_performance_curve_ff/accepted/10.1016_j.nanoen.2020.105127__Fig8__A__stability_performance_curve_ff__0mM__Series_1.csv,0.0,1.0010875048009378,1.0010875048009378,0.668691295362322,0.0,0.3323962094386158,0.975,False,False,False,False
884,x_time_h/10.1016_j.nanoen.2020.105181/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.105181__Fig6__A__stability_performance_curve_pce__S3__Series_2.csv,0.0,1.0000122649139735,1.0000122649139735,0.9646179428241726,0.0,0.03539432208980098,1.0,False,False,False,False
885,x_time_h/10.1016_j.nanoen.2020.105181/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.105181__Fig6__A__stability_performance_curve_pce__S5__Series_1.csv,0.0,1.0000128889661615,1.0000128889661615,0.855545127791343,0.0,0.14446776117481852,1.0,False,False,False,False
886,x_time_h/10.1016_j.nanoen.2020.105181/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.105181__Fig6__A__stability_performance_curve_pce__S6__Series_3.csv,0.8333333333333333,0.9999931157623039,0.9999596410311746,0.7082497378411675,3.347473112924604e-05,0.29174337792113636,1.0,False,False,False,False
887,x_time_h/10.1016_j.nanoen.2020.105564/Fig6_A_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105564__Fig6__A__stability_performance_curve__Control__Series_1.csv,0.0,1.0000863022674484,1.0000863022674484,0.8170143162513219,0.0,0.1830719860161265,1.0,False,False,False,False
888,x_time_h/10.1016_j.nanoen.2020.105564/Fig6_B_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105564__Fig6__B__stability_performance_curve__Control__Series_1.csv,0.0,0.9999521657316142,0.9999521657316142,0.6549430488325823,0.0,0.3450091168990319,1.0,False,False,False,False
889,x_time_h/10.1016_j.nanoen.2021.105742/Fig5_C_stability/accepted/10.1016_j.nanoen.2021.105742__Fig5__C__stability__CsFAMA__Series_1.csv,0.0,0.9999716083354283,0.9999716083354283,0.8766601402283821,0.0,0.12331146810704618,1.0,False,False,False,False
890,x_time_h/10.1016_j.nanoen.2021.105742/Fig5_D_stability_performance_curve_pce_spectrum/accepted/10.1016_j.nanoen.2021.105742__Fig5__D__stability_performance_curve_pce_spectrum__CsFAMA__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9664497506766551,0.0,0.033550249323344716,0.95,False,False,False,False
891,x_time_h/10.1016_j.nanoen.2021.105751/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.105751__Fig4__A__stability_performance_curve_pce__Li-TFSI_t-BP__Series_2.csv,5.5,1.000001388001523,0.9996728775473316,0.8264685318455208,0.0003285104541914663,0.17353285615600222,1.0,False,False,False,False
892,x_time_h/10.1016_j.nanoen.2021.106286/Fig1_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106286__Fig1__F__stability_performance_curve_pce__Control__Series_2.csv,0.0,1.0000020876847249,1.0000020876847249,0.929983103139788,0.0,0.07001898454493682,1.0,False,False,False,False
893,x_time_h/10.1016_j.nanoen.2021.106286/Fig1_G_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106286__Fig1__G__stability_performance_curve_pce__Control__Series_1.csv,0.0,1.0000075046764452,1.0000075046764452,0.9939099308457399,0.0,0.006097573830705305,1.0,False,False,False,False
