curve_id,included,exclusion_reason,source_file,relative_source,validation_file,doi,record_id,legend,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,time_factor_to_hours,time_factor_source,n_original_points,duration_hours,raw_min,raw_max,normalizer,smoothing_applied,cluster,bmu_distance,assignment_margin,uncertain_bottom_10pct_margin
Cbe5e22fcda,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig3_A_chart/accepted/10.1016_j.solmat.2019.110284__Fig3__A__chart__illumination__Series_2.csv,x_time_day/10.1016_j.solmat.2019.110284/Fig3_A_chart/accepted/10.1016_j.solmat.2019.110284__Fig3__A__chart__illumination__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig3_A_chart/validation_result.json,10.1016/j.solmat.2019.110284,10.1016_j.solmat.2019.110284__Fig3__A__chart,illumination,Days,,Normalized PCE,,24.0,axis_metadata:day,28,562.5335139693087,0.6556658792186361,0.9927653812311648,0.9927653812311648,False,3,1.8684070057699411,0.31380507939452684,False
C5c707f172d,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig4_C_stability_performance_curve/accepted/10.1016_j.solmat.2019.110284__Fig4__C__stability_performance_curve__Temperature_30_oC__Series_2.csv,x_time_day/10.1016_j.solmat.2019.110284/Fig4_C_stability_performance_curve/accepted/10.1016_j.solmat.2019.110284__Fig4__C__stability_performance_curve__Temperature_30_oC__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig4_C_stability_performance_curve/validation_result.json,10.1016/j.solmat.2019.110284,10.1016_j.solmat.2019.110284__Fig4__C__stability_performance_curve,Temperature > 30 oC,Days,,Normalized PCE,,24.0,axis_metadata:day,34,841.562017069093,0.6352483813413539,1.0066440840457849,1.0066440840457849,False,3,1.7343008370542676,0.37582987266395385,False
C5ef5b71d2a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig5_B_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig5__B__stability_performance_curve_structure__planar_regular_(n-i-p)cells__Series_2.csv,x_time_day/10.1016_j.solmat.2019.110284/Fig5_B_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig5__B__stability_performance_curve_structure__planar_regular_(n-i-p)cells__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig5_B_stability_performance_curve_structure/validation_result.json,10.1016/j.solmat.2019.110284,10.1016_j.solmat.2019.110284__Fig5__B__stability_performance_curve_structure,planar regular (n-i-p)cells,Days,,Normalized PCE,,24.0,axis_metadata:day,45,719.4099741119446,0.69026858568579,1.0002686966351022,1.0002686966351022,False,0,0.8437873459821749,0.7197208294370258,False
C2dcccb7717,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig5_D_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig5__D__stability_performance_curve_structure__planar_n-i-p_cells__Series_2.csv,x_time_day/10.1016_j.solmat.2019.110284/Fig5_D_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig5__D__stability_performance_curve_structure__planar_n-i-p_cells__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig5_D_stability_performance_curve_structure/validation_result.json,10.1016/j.solmat.2019.110284,10.1016_j.solmat.2019.110284__Fig5__D__stability_performance_curve_structure,planar n-i-p cells,Days,,Normalized PCE,,24.0,axis_metadata:day,60,593.8742406852922,0.8576950974480058,1.0233152295310612,1.0233152295310612,False,1,0.7570603135108529,0.6429455297994598,False
C24946f5ee6,True,,"/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig6_D_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig6__D__stability_performance_curve_structure__planar_n-i-pcells,_30-60%_RH__Series_2.csv","x_time_day/10.1016_j.solmat.2019.110284/Fig6_D_stability_performance_curve_structure/accepted/10.1016_j.solmat.2019.110284__Fig6__D__stability_performance_curve_structure__planar_n-i-pcells,_30-60%_RH__Series_2.csv",/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110284/Fig6_D_stability_performance_curve_structure/validation_result.json,10.1016/j.solmat.2019.110284,10.1016_j.solmat.2019.110284__Fig6__D__stability_performance_curve_structure,"planar n-i-pcells, 30-60% RH",Days,,Normalized PCE,,24.0,axis_metadata:day,68,1794.9907961021245,0.6916285703028899,0.9984526712186974,0.9984526712186974,False,0,0.6010817700471435,0.7961182359060268,False
C468e624bb8,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110289/Fig4_A_jv_curve_stability_performance_pce_ff/accepted/10.1016_j.solmat.2019.110289__Fig4__A__jv_curve_stability_performance_pce_ff__ALD-Al₂O3encapsulation__Series_1.csv,x_time_day/10.1016_j.solmat.2019.110289/Fig4_A_jv_curve_stability_performance_pce_ff/accepted/10.1016_j.solmat.2019.110289__Fig4__A__jv_curve_stability_performance_pce_ff__ALD-Al₂O3encapsulation__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110289/Fig4_A_jv_curve_stability_performance_pce_ff/validation_result.json,10.1016/j.solmat.2019.110289,10.1016_j.solmat.2019.110289__Fig4__A__jv_curve_stability_performance_pce_ff,ALD-Al₂O3encapsulation,Time,(Days),Efficiency,(Norm.),24.0,axis_metadata:day,53,6900.206462636489,0.853709143238911,1.1632417692787584,1.124335135853601,False,1,1.116997366918107,0.5605095389623064,False
C99b112f9a5,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110289/Fig4_A_jv_curve_stability_performance_pce_ff/accepted/10.1016_j.solmat.2019.110289__Fig4__A__jv_curve_stability_performance_pce_ff__No_encapsulation__Series_2.csv,x_time_day/10.1016_j.solmat.2019.110289/Fig4_A_jv_curve_stability_performance_pce_ff/accepted/10.1016_j.solmat.2019.110289__Fig4__A__jv_curve_stability_performance_pce_ff__No_encapsulation__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110289/Fig4_A_jv_curve_stability_performance_pce_ff/validation_result.json,10.1016/j.solmat.2019.110289,10.1016_j.solmat.2019.110289__Fig4__A__jv_curve_stability_performance_pce_ff,No encapsulation,Time,(Days),Efficiency,(Norm.),24.0,axis_metadata:day,53,6770.013887869763,0.3854418371786291,1.038899603262751,1.038899603262751,False,0,1.9687292397680292,0.09539958582930635,True
Cce3bca9fa7,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110317/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110317__Fig4__D__stability_performance_curve_pce__OSS_device__Series_2.csv,x_time_day/10.1016_j.solmat.2019.110317/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110317__Fig4__D__stability_performance_curve_pce__OSS_device__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2019.110317/Fig4_D_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2019.110317,10.1016_j.solmat.2019.110317__Fig4__D__stability_performance_curve_pce,OSS device,Time,(day),PCE,(%),24.0,axis_metadata:day,50,990.9269497584651,5.142151728917741,5.989506447941441,5.989506447941441,False,1,0.37865840835110065,0.8308843215976701,False
Cd3a2df8192,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2020.110478/Fig8_D_pce/accepted/10.1016_j.solmat.2020.110478__Fig8__D__pce__MAPbI₃__Series_1.csv,x_time_day/10.1016_j.solmat.2020.110478/Fig8_D_pce/accepted/10.1016_j.solmat.2020.110478__Fig8__D__pce__MAPbI₃__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2020.110478/Fig8_D_pce/validation_result.json,10.1016/j.solmat.2020.110478,10.1016_j.solmat.2020.110478__Fig8__D__pce,MAPbI₃,Time,(Day),Normalized PCE,,24.0,axis_metadata:day,50,2845.3100771422423,0.4666645039894809,1.0079190467470902,1.0079190467470902,False,0,0.8273682144351433,0.4939807223934117,False
C7c0ce4caf1,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2020.110478/Fig8_D_pce/accepted/10.1016_j.solmat.2020.110478__Fig8__D__pce__MA₀.₈Cs₀.₂Pb(I₀.₈Br₀.₂)₃__Series_2.csv,x_time_day/10.1016_j.solmat.2020.110478/Fig8_D_pce/accepted/10.1016_j.solmat.2020.110478__Fig8__D__pce__MA₀.₈Cs₀.₂Pb(I₀.₈Br₀.₂)₃__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2020.110478/Fig8_D_pce/validation_result.json,10.1016/j.solmat.2020.110478,10.1016_j.solmat.2020.110478__Fig8__D__pce,MA₀.₈Cs₀.₂Pb(I₀.₈Br₀.₂)₃,Time,(Day),Normalized PCE,,24.0,axis_metadata:day,50,2845.3100771422423,0.5836925132343694,1.0006047961692843,1.0006047961692843,False,0,1.743767467043387,0.301438597163513,False
C53782f9278,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2020.110689/Fig5_A_giwaxs_pattern_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110689__Fig5__A__giwaxs_pattern_stability_performance_curve_pce__Spin-coating__Series_1.csv,x_time_day/10.1016_j.solmat.2020.110689/Fig5_A_giwaxs_pattern_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110689__Fig5__A__giwaxs_pattern_stability_performance_curve_pce__Spin-coating__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.solmat.2020.110689/Fig5_A_giwaxs_pattern_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2020.110689,10.1016_j.solmat.2020.110689__Fig5__A__giwaxs_pattern_stability_performance_curve_pce,Spin-coating,Time,days,Normalized PCE,,24.0,axis_metadata:day,55,1159.135715977436,0.142621942131141,0.9940197441702544,0.9940197441702544,False,0,1.1033220231165695,0.6240185304663564,False
C859a3cfa5c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.synthmet.2017.02.022/Fig1_B_stability_performance_curve_pce/accepted/10.1016_j.synthmet.2017.02.022__Fig1__B__stability_performance_curve_pce__Series_1__Series_1.csv,x_time_day/10.1016_j.synthmet.2017.02.022/Fig1_B_stability_performance_curve_pce/accepted/10.1016_j.synthmet.2017.02.022__Fig1__B__stability_performance_curve_pce__Series_1__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.synthmet.2017.02.022/Fig1_B_stability_performance_curve_pce/validation_result.json,10.1016/j.synthmet.2017.02.022,10.1016_j.synthmet.2017.02.022__Fig1__B__stability_performance_curve_pce,,Time (day),(day),PCE (%),(%),24.0,axis_metadata:day,56,715.7000389116938,7.387929729315556,11.004532041858084,11.004532041858084,False,3,2.532048801990284,0.01087010045363508,True
C4a03a8be2e,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.tsf.2018.03.038/Fig12_D_stability_performance_curve_photovoltaic_parameter/accepted/10.1016_j.tsf.2018.03.038__Fig12__D__stability_performance_curve_photovoltaic_parameter__SDR__Series_1.csv,x_time_day/10.1016_j.tsf.2018.03.038/Fig12_D_stability_performance_curve_photovoltaic_parameter/accepted/10.1016_j.tsf.2018.03.038__Fig12__D__stability_performance_curve_photovoltaic_parameter__SDR__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.tsf.2018.03.038/Fig12_D_stability_performance_curve_photovoltaic_parameter/validation_result.json,10.1016/j.tsf.2018.03.038,10.1016_j.tsf.2018.03.038__Fig12__D__stability_performance_curve_photovoltaic_parameter,SDR,Days,,PCE (%),%,24.0,axis_metadata:day,84,1078.5885007300994,2.635991430377876,5.262667375304581,5.195114686125131,False,1,4.775669249368187,0.002845341555563605,True
C583918c744,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.tsf.2018.10.001/Fig7_A_chart/accepted/10.1016_j.tsf.2018.10.001__Fig7__A__chart__x=0__Series_2.csv,x_time_day/10.1016_j.tsf.2018.10.001/Fig7_A_chart/accepted/10.1016_j.tsf.2018.10.001__Fig7__A__chart__x=0__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.tsf.2018.10.001/Fig7_A_chart/validation_result.json,10.1016/j.tsf.2018.10.001,10.1016_j.tsf.2018.10.001__Fig7__A__chart,x=0,Time(days),(days),Normalized PCE,,24.0,axis_metadata:day,66,716.0701989781473,0.2537065028206475,0.9992842591320976,0.9992842591320976,False,3,2.371525452214659,0.2986199478507327,False
C0215acb50a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.xcrp.2020.100180/Fig7_F_stability_performance_curve/accepted/10.1016_j.xcrp.2020.100180__Fig7__F__stability_performance_curve__Reference__Series_1.csv,x_time_day/10.1016_j.xcrp.2020.100180/Fig7_F_stability_performance_curve/accepted/10.1016_j.xcrp.2020.100180__Fig7__F__stability_performance_curve__Reference__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.xcrp.2020.100180/Fig7_F_stability_performance_curve/validation_result.json,10.1016/j.xcrp.2020.100180,10.1016_j.xcrp.2020.100180__Fig7__F__stability_performance_curve,Reference,Time,(days),PCE,(%),24.0,axis_metadata:day,57,720.1957884497173,9.701430834027375,15.16125104618432,15.16125104618432,False,1,0.550969706364923,0.7205155550597814,False
Ccc8da6cb64,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.iecr.9b05173/Fig8_whole_stability_performance_curve/accepted/10.1021_acs.iecr.9b05173__Fig8__whole__stability_performance_curve__Spiro__Series_1.csv,x_time_day/10.1021_acs.iecr.9b05173/Fig8_whole_stability_performance_curve/accepted/10.1021_acs.iecr.9b05173__Fig8__whole__stability_performance_curve__Spiro__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.iecr.9b05173/Fig8_whole_stability_performance_curve/validation_result.json,10.1021/acs.iecr.9b05173,10.1021_acs.iecr.9b05173__Fig8__whole__stability_performance_curve,Spiro,Working time (day),(day),Normalized PCE,,24.0,axis_metadata:day,45,715.6251041582536,0.4337696334165848,0.9949093086144932,0.9949093086144932,False,3,0.35901580259437693,0.904146464672499,False
Cdbb663cf09,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-M__Series_2.csv,x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-M__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/validation_result.json,10.1021/acs.jpcc.0c05357,10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce,Cs15-M,Time,(day),Normalized PCE,,24.0,axis_metadata:day,45,719.591146837055,0.925844589639225,1.1768425617697422,1.17667572825323,False,0,1.2658019817510548,0.14143159894784707,True
Cf7f490a3d6,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-U__Series_3.csv,x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Cs15-U__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/validation_result.json,10.1021/acs.jpcc.0c05357,10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce,Cs15-U,Time,(day),Normalized PCE,,24.0,axis_metadata:day,45,719.5911468370549,0.0812164929460554,1.005526485553675,1.005526485553675,False,2,1.2799300519460235,0.7400785377395757,False
Cac38f4b55b,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Rb5Cs10-M__Series_4.csv,x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Rb5Cs10-M__Series_4.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/validation_result.json,10.1021/acs.jpcc.0c05357,10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce,Rb5Cs10-M,Time,(day),Normalized PCE,,24.0,axis_metadata:day,45,719.5911468370549,0.6828148071001526,1.06130381269379,1.0609987800768605,False,0,1.3680427754660556,0.4972288712425001,False
Cd1661211df,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Rb5Cs10-U__Series_1.csv,x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce__Rb5Cs10-U__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05357/Fig1_C_stability_performance_curve_pce/validation_result.json,10.1021/acs.jpcc.0c05357,10.1021_acs.jpcc.0c05357__Fig1__C__stability_performance_curve_pce,Rb5Cs10-U,Time,(day),Normalized PCE,,24.0,axis_metadata:day,45,719.5911468370549,0.0612960189674431,1.0095105803493971,1.0094396137216244,False,3,3.0862733299762213,0.4026014742564566,False
C34cdaab84f,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05649/Fig7_A_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05649__Fig7__A__stability_performance_curve_pce__Control__Series_1.csv,x_time_day/10.1021_acs.jpcc.0c05649/Fig7_A_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.0c05649__Fig7__A__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.0c05649/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1021/acs.jpcc.0c05649,10.1021_acs.jpcc.0c05649__Fig7__A__stability_performance_curve_pce,Control,Time,days,Normalized PCE,,24.0,axis_metadata:day,59,1406.7566062101787,0.6092326160376845,1.0167352022539402,1.0167352022539402,False,0,1.1929618103389479,0.07071683657625107,True
C23e31412f6,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.8b09722/Fig2_B_stability_performance_curve/accepted/10.1021_acs.jpcc.8b09722__Fig2__B__stability_performance_curve__MAPbI₃_+_NDM__Series_1.csv,x_time_day/10.1021_acs.jpcc.8b09722/Fig2_B_stability_performance_curve/accepted/10.1021_acs.jpcc.8b09722__Fig2__B__stability_performance_curve__MAPbI₃_+_NDM__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.8b09722/Fig2_B_stability_performance_curve/validation_result.json,10.1021/acs.jpcc.8b09722,10.1021_acs.jpcc.8b09722__Fig2__B__stability_performance_curve,MAPbI₃ + NDM,Time,(day),Efficiency,(%),24.0,axis_metadata:day,63,2524.6983477621584,12.44134958447382,15.05551283167806,14.012207380623616,False,1,1.1100882832246517,0.6773486577348158,False
C258cca97f1,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.8b09722/Fig2_B_stability_performance_curve/accepted/10.1021_acs.jpcc.8b09722__Fig2__B__stability_performance_curve__Pristine_MAPbI₃__Series_2.csv,x_time_day/10.1021_acs.jpcc.8b09722/Fig2_B_stability_performance_curve/accepted/10.1021_acs.jpcc.8b09722__Fig2__B__stability_performance_curve__Pristine_MAPbI₃__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpcc.8b09722/Fig2_B_stability_performance_curve/validation_result.json,10.1021/acs.jpcc.8b09722,10.1021_acs.jpcc.8b09722__Fig2__B__stability_performance_curve,Pristine MAPbI₃,Time,(day),Efficiency,(%),24.0,axis_metadata:day,62,2484.623770813553,10.162005275335147,12.776168522539386,12.145163600800434,False,1,1.3330943245245914,0.49988098226523336,False
C3ae89804b5,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpclett.0c01134/Fig4_G_stability_performance_curve_pce/accepted/10.1021_acs.jpclett.0c01134__Fig4__G__stability_performance_curve_pce__3D__Series_2.csv,x_time_day/10.1021_acs.jpclett.0c01134/Fig4_G_stability_performance_curve_pce/accepted/10.1021_acs.jpclett.0c01134__Fig4__G__stability_performance_curve_pce__3D__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpclett.0c01134/Fig4_G_stability_performance_curve_pce/validation_result.json,10.1021/acs.jpclett.0c01134,10.1021_acs.jpclett.0c01134__Fig4__G__stability_performance_curve_pce,3D,Days,(d),Normalized PCE,,24.0,axis_metadata:day,14,616.0856064203622,0.4382131075228958,0.9911417327365112,0.9911417327365112,False,3,0.5130667933033208,0.846759007832921,False
C668bf35c04,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpclett.0c03566/Fig7_A_stability_performance_curve/accepted/10.1021_acs.jpclett.0c03566__Fig7__A__stability_performance_curve__Pristine__Series_2.csv,x_time_day/10.1021_acs.jpclett.0c03566/Fig7_A_stability_performance_curve/accepted/10.1021_acs.jpclett.0c03566__Fig7__A__stability_performance_curve__Pristine__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.jpclett.0c03566/Fig7_A_stability_performance_curve/validation_result.json,10.1021/acs.jpclett.0c03566,10.1021_acs.jpclett.0c03566__Fig7__A__stability_performance_curve,Pristine,Time,day,Efficiency,norm.,24.0,axis_metadata:day,49,666.643258391126,0.3594863688842102,0.8636831516409158,0.8636831516409158,False,3,0.8503697025442549,0.8088222794344679,False
C116393cb0f,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__CuBr(0.2wt%)__Series_2.csv,x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__CuBr(0.2wt%)__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/validation_result.json,10.1021/acs.nanolett.9b01553,10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce,CuBr(0.2wt%),Time,(day),Normalized PCE,(%),24.0,axis_metadata:day,62,666.4194082342676,0.9523771959834888,0.9843296380668844,0.9843204871045866,False,1,0.9085209647568081,0.7251157019036999,False
Cb956675078,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__Pristine_perovskite__Series_1.csv,x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__Pristine_perovskite__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/validation_result.json,10.1021/acs.nanolett.9b01553,10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce,Pristine perovskite,Time,(day),Normalized PCE,(%),24.0,axis_metadata:day,59,644.5695915708488,0.7327041566601444,0.9843296380668844,0.9843296380668844,False,1,0.7690782516714989,0.6353836553530169,False
Ce9411256a3,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.nanolett.9b02142/Fig1_C_stability_performance_curve_voc/accepted/10.1021_acs.nanolett.9b02142__Fig1__C__stability_performance_curve_voc__Control-HP__Series_2.csv,x_time_day/10.1021_acs.nanolett.9b02142/Fig1_C_stability_performance_curve_voc/accepted/10.1021_acs.nanolett.9b02142__Fig1__C__stability_performance_curve_voc__Control-HP__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.nanolett.9b02142/Fig1_C_stability_performance_curve_voc/validation_result.json,10.1021/acs.nanolett.9b02142,10.1021_acs.nanolett.9b02142__Fig1__C__stability_performance_curve_voc,Control-HP,Aging period,[day],PCE,[%],24.0,axis_metadata:day,56,4634.555620348342,18.11414472103017,19.72333946982905,19.72333946982905,False,1,0.9445132457888413,0.7170969889271201,False
Cc22b720101,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.nanolett.9b02142/Fig1_C_stability_performance_curve_voc/accepted/10.1021_acs.nanolett.9b02142__Fig1__C__stability_performance_curve_voc__LD-HP__Series_1.csv,x_time_day/10.1021_acs.nanolett.9b02142/Fig1_C_stability_performance_curve_voc/accepted/10.1021_acs.nanolett.9b02142__Fig1__C__stability_performance_curve_voc__LD-HP__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acs.nanolett.9b02142/Fig1_C_stability_performance_curve_voc/validation_result.json,10.1021/acs.nanolett.9b02142,10.1021_acs.nanolett.9b02142__Fig1__C__stability_performance_curve_voc,LD-HP,Aging period,[day],PCE,[%],24.0,axis_metadata:day,56,4634.555620348342,20.21914541945897,21.01939361886166,21.01939361886166,False,1,1.0848902459232836,0.6884995475393502,False
C767223f00c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acsaelm.0c00808/Fig6_E_pattern/accepted/10.1021_acsaelm.0c00808__Fig6__E__pattern__Control__Series_1.csv,x_time_day/10.1021_acsaelm.0c00808/Fig6_E_pattern/accepted/10.1021_acsaelm.0c00808__Fig6__E__pattern__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1021_acsaelm.0c00808/Fig6_E_pattern/validation_result.json,10.1021/acsaelm.0c00808,10.1021_acsaelm.0c00808__Fig6__E__pattern,Control,Time,day,Normalized PCE,,24.0,axis_metadata:day,83,778.4295841972736,0.4525254030023914,1.0204201867684106,1.0204201867684106,False,0,0.9827582577984503,0.4771868461423253,False
