curve_id,raw_cluster_id,som_node_x,som_node_y,bmu_distance,max_pce_0_200h,pce_norm_t0,pce_norm_t10,pce_norm_t50,pce_norm_t100,pce_norm_t150,pce_norm_t200,peak_time_h,qc_status
x_time_h/10.1021_acsami.1c12826/Fig4_B_stability_performance_curve_pce/10.1021_acsami.1c12826__Fig4__B__stability_performance_curve_pce__Pristine__Series_1.csv,0,0,0,0.8628250241198344,1.0039655741596967,0.9990895461416154,0.9924140191251023,0.9810650224404759,0.9732083950010082,0.9626546976293288,0.9616759826252469,0.0,included
x_time_h/10.1021_acsami.1c18375/Fig5_D_stability_performance_curve_pce/10.1021_acsami.1c18375__Fig5__D__stability_performance_curve_pce__SnO2_CsPbI3__Series_1.csv,2,1,0,0.7232812152263826,0.9974909288782412,0.9982694251115348,0.9785204399059325,0.9012557878157326,0.8275083327473935,0.7583433256236094,0.7829158578290218,0.0,included
x_time_h/10.1021_acsami.1c19587/Fig4_G_stability_performance_curve_pce/10.1021_acsami.1c19587__Fig4__G__stability_performance_curve_pce__PTI-30__Series_1.csv,0,0,0,0.7898313078248045,1.0453008051908645,0.9592297465998408,0.9704507577588747,0.9995191932809777,0.9635785664998439,0.9428814979186472,0.8758950502511464,46.166666666666664,included
x_time_h/10.1021_acsami.1c19587/Fig4_G_stability_performance_curve_pce/10.1021_acsami.1c19587__Fig4__G__stability_performance_curve_pce__Reference__Series_2.csv,0,0,0,1.0918441083599775,1.0315117400422118,0.9763106774722169,0.9796204347127546,0.9994096985520172,0.9649064739292116,0.9324130747291715,0.8394392907742786,46.333333333333336,included
x_time_h/10.1021_acsami.1c19587/Fig4_H_stability_performance_curve_pce/10.1021_acsami.1c19587__Fig4__H__stability_performance_curve_pce__PT-30__Series_1.csv,0,0,0,1.2987706050106933,1.0063130475222626,0.9995398350098195,0.9977750090926228,0.9999999999999601,0.9881719210366651,0.982312698096986,0.9584536977112471,55.166666666666664,included
x_time_h/10.1021_acsami.1c19587/Fig4_H_stability_performance_curve_pce/10.1021_acsami.1c19587__Fig4__H__stability_performance_curve_pce__Reference__Series_2.csv,0,0,0,0.5654921833782391,1.0023235199842662,0.9995730520020221,0.9936771021104549,0.9662333059415412,0.9442780358955045,0.9146104837321597,0.9005336501414757,0.0,included
x_time_h/10.1021_acsami.3c08746/Fig4_E_stability_performance_curve/10.1021_acsami.3c08746__Fig4__E__stability_performance_curve__Pristine__Series_2.csv,0,0,0,1.4650407528336908,1.0039794773988155,0.9251881864876016,0.9288347557748647,0.9557713790290456,0.9905804171110594,0.9918290270273956,0.9756961042051634,126.33333333333333,included
x_time_h/10.1021_acsami.6b03724/Fig5_D_chart/10.1021_acsami.6b03724__Fig5__D__chart__ZnO_PFN__Series_3.csv,2,1,0,0.5457329678833363,1.0104972980857874,0.996427543364148,0.9704788190652587,0.8952140691939656,0.8294078288883102,0.7905835553258865,0.7595434672508439,0.0,included
x_time_h/10.1021_acsami.6b03724/Fig5_D_chart/10.1021_acsami.6b03724__Fig5__D__chart__wlo__Series_2.csv,1,0,1,1.0030459083862224,0.9492101488864683,0.9951532412219972,0.958207378203961,0.8048381065875981,0.6681118230821284,0.5742209964899576,0.5191773504428789,0.0,included
x_time_h/10.1021_acsami.6b03724/Fig5_D_chart/10.1021_acsami.6b03724__Fig5__D__chart__zno__Series_1.csv,2,1,0,2.163507510395824,0.9978171982514454,0.9955819956135283,0.9639837573850094,0.8649269789473244,0.7829354635739874,0.72431779181052,0.6886853014461678,0.0,included
x_time_h/10.1021_acsami.6b11393/Fig5_C_stability_performance_curve_pce/10.1021_acsami.6b11393__Fig5__C__stability_performance_curve_pce__MAPbI₃__Series_2.csv,1,0,1,2.264240454198708,0.9767021027852366,0.9723250552352128,0.8429799288744287,0.7457842601342852,0.6711080079833092,0.5803039545007498,0.502761453711238,0.0,included
x_time_h/10.1021_acsami.7b01282/Fig8_whole_sem_stability/10.1021_acsami.7b01282__Fig8__whole__sem_stability__Spin-coated_ETL__Series_1.csv,3,1,1,4.249664367031525,99.42560670257706,0.9990593791422597,0.9483992466053516,0.7104827124354772,0.5152803821372747,0.49085226606945903,0.4434314600972532,0.0,included
x_time_h/10.1021_acsami.7b02223/Fig5_A_chart/10.1021_acsami.7b02223__Fig5__A__chart__O-PEDOT_PSS__Series_1.csv,3,1,1,1.1991532864500636,1.0021302555595093,0.9964911463827233,0.9338820132293998,0.6125781036710817,0.41339662549608136,0.2768878928453667,0.20227541473253446,0.0,included
x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO(m)&BSO_PCBM__Series_4.csv,0,0,0,0.8202408401258096,1.0220066214768113,0.9855715374059254,0.9935370974625379,0.9690428908838699,0.970343748565235,0.9621974612807539,0.9526200566744227,21.666666666666668,included
x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO(m)&PCBM__Series_2.csv,2,1,0,1.5734782364134694,1.0239945251325024,0.9835359566246651,0.991895971856599,0.9659657025141775,0.9024848876156035,0.845599390139464,0.7917341105544459,21.333333333333332,included
"x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO,&BSO_PCBM__Series_3.csv",0,0,0,0.7746766049797057,1.0200821683049457,0.9852945825817906,0.991067530610637,0.9979392307461892,0.9672142743906714,0.9550182755765532,0.9338691540399955,45.0,included
"x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO,&PCBM__Series_1.csv",2,1,0,2.641351813233059,1.019508725311638,0.9990818449740356,0.9957697799254694,0.886022861053031,0.8017263032649646,0.7099389628915395,0.5960631373539828,4.666666666666667,included
x_time_h/10.1021_acsami.8b02256/Fig8_whole_stability_performance_curve_pce/10.1021_acsami.8b02256__Fig8__whole__stability_performance_curve_pce__w_o__Series_1.csv,1,0,1,2.1553812068057887,1.0039232311789053,0.9994372577598285,0.9917227593458909,0.942136461772709,0.7063063540391628,0.5721596673974629,0.4765782652136442,0.0,included
x_time_h/10.1021_acsami.8b03543/Fig4_E_stability_performance_curve_pce/10.1021_acsami.8b03543__Fig4__E__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,2,1,0,2.219666665306553,0.99742491873487,0.9967668460755124,0.9430930498400086,0.8449284240728292,0.8217362959222329,0.7412517361041295,0.6404561828395573,0.0,included
x_time_h/10.1021_acsami.8b04003/Fig7_B_stability_performance_curve_retention/10.1021_acsami.8b04003__Fig7__B__stability_performance_curve_retention__YN1__Series_2.csv,2,1,0,2.754612791581411,17.914144880776803,0.9999129389520688,0.9986081871840973,0.9869945104689797,0.9029278585199635,0.7175161840049361,0.6004832264195012,0.0,included
x_time_h/10.1021_acsami.8b06619/Fig4_F_stability_performance_curve_ff/10.1021_acsami.8b06619__Fig4__F__stability_performance_curve_ff__0.0%__Series_1.csv,0,0,0,1.2051320960906486,1.019283686443705,0.9847043531227012,0.9841008619494196,0.9918672691214623,0.999671026332341,0.9773368419597066,0.9376338017950302,106.83333333333333,included
x_time_h/10.1021_acsami.8b07346/Fig5_A_schematic_diagram_stability_performance_curve_pce/10.1021_acsami.8b07346__Fig5__A__schematic_diagram_stability_performance_curve_pce__control_devices__Series_3.csv,3,1,1,4.015720025055806,0.9448278941983659,0.9940422761216923,0.9467968603010349,0.7530953007522408,0.5851683759278696,0.44884257939795347,0.3600620919420083,0.0,included
x_time_h/10.1021_acsami.8b07346/Fig5_A_schematic_diagram_stability_performance_curve_pce/10.1021_acsami.8b07346__Fig5__A__schematic_diagram_stability_performance_curve_pce__with_TiO₂_and_Al₂O₃__Series_1.csv,0,0,0,1.0635590909909618,1.0035081714584277,0.9988614135767827,0.989724449320833,0.9526342499052984,0.9290178928902405,0.8932645326962813,0.8779682212213515,0.0,included
x_time_h/10.1021_acsami.8b07346/Fig5_A_schematic_diagram_stability_performance_curve_pce/10.1021_acsami.8b07346__Fig5__A__schematic_diagram_stability_performance_curve_pce__with_TiO₂_interface_layer__Series_4.csv,3,1,1,3.1158681291555372,0.8249160232756308,0.9845367851833198,0.8734833063446716,0.6351360935055496,0.4020612797029651,0.1887970209801526,0.12476140537542618,0.0,included
x_time_h/10.1021_acsami.8b10332/Fig5_B_stability_performance_curve_ff/10.1021_acsami.8b10332__Fig5__B__stability_performance_curve_ff__SnO₂__Series_1.csv,2,1,0,1.6541902712463665,1.0055008498305344,0.9973107982143844,0.9849549659832072,0.9166779855589905,0.8495032761319893,0.7190026603715238,0.6694927893807073,0.0,included
x_time_h/10.1021_acsami.8b12678/Fig7_D_stability_performance_curve_pce/10.1021_acsami.8b12678__Fig7__D__stability_performance_curve_pce__POZ9__Series_1.csv,0,0,0,0.5666009471616453,17.030935251697205,0.9956871698199845,0.9961909057933084,0.9755844951278677,0.9430392593983368,0.9382227632680701,0.9322749357663968,24.5,included
x_time_h/10.1021_acsami.8b12678/Fig7_D_stability_performance_curve_pce/10.1021_acsami.8b12678__Fig7__D__stability_performance_curve_pce__Spiro-OMeTAD__Series_3.csv,0,0,0,0.9624336888404492,19.41598829666586,0.996526854762655,0.9975447706556766,0.9880619555508694,0.9758356904821779,0.9650815772163762,0.9537943227458552,25.0,included
x_time_h/10.1021_acsami.8b15665/Fig6_whole_stability_performance_curve_pce/10.1021_acsami.8b15665__Fig6__whole__stability_performance_curve_pce__SnO₂_device__Series_2.csv,2,1,0,1.5415731167766424,17.18286758668993,0.9948929027952437,0.9957960196406136,0.9863011498050672,0.9024616074858899,0.799776995866354,0.7663072538611422,17.666666666666668,included
x_time_h/10.1021_acsami.8b17300/Fig6_F_stability/10.1021_acsami.8b17300__Fig6__F__stability__o-Sample-A__Series_1.csv,2,1,0,1.9898121611313668,1.0019052330314158,0.9981098640102509,0.9829418410782218,0.917587421130893,0.8247939237895199,0.7422105319732941,0.6230268432087991,0.0,included
x_time_h/10.1021_acsami.8b19036/Fig6_B_stability_performance_curve_pce/10.1021_acsami.8b19036__Fig6__B__stability_performance_curve_pce__PCBM__Series_3.csv,1,0,1,2.159042516454706,93.22648348579068,0.9817358857329381,0.8633176156270085,0.7404226797748564,0.7397531987493279,0.647740359391775,0.5120556389452208,0.0,included
x_time_h/10.1021_acsami.8b19036/Fig6_B_stability_performance_curve_pce/10.1021_acsami.8b19036__Fig6__B__stability_performance_curve_pce__PN__Series_4.csv,1,0,1,3.2903869959998535,98.77220754952609,0.985623989116621,0.8144560371587648,0.723459400658813,0.6843543473061288,0.6826586913053944,0.6282911678968814,0.0,included
"x_time_h/10.1021_acsami.9b06513/Fig4_E_jv_curve_stability_performance/10.1021_acsami.9b06513__Fig4__E__jv_curve_stability_performance__w_o_doping_encapsulated,_under_1_sun_at_MPP__Series_1.csv",0,0,0,1.717797761240827,0.9999333040684623,0.999239549695458,0.9931370640964557,0.9690024987199658,0.9313706409649162,0.8568249818844215,0.8420402591076628,0.0,included
x_time_h/10.1021_acsami.9b12346/Fig4_D_stability_performance_curve/10.1021_acsami.9b12346__Fig4__D__stability_performance_curve__PHJ_PSCs_by_CH₃NH₃PbI₂.₅₅Br₀.₄₅__Series_2.csv,0,0,0,1.8222373553771383,1.0004761382015017,0.9993096261187724,0.9920127992490089,0.9636467525843116,0.9266895169285282,0.8685491836609898,0.8023396872078884,0.0,included
x_time_h/10.1021_acsami.9b14740/Fig4_A_stability_performance_curve_pce/10.1021_acsami.9b14740__Fig4__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,0,0,0,1.1371396366406898,1.0061371381765287,0.9980415741505382,0.983415446913171,0.9433230242159468,0.9171810928274362,0.8936178782932236,0.8802967597008414,0.0,included
x_time_h/10.1021_acsami.9b14740/Fig4_C_stability_performance_curve_pce/10.1021_acsami.9b14740__Fig4__C__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,1,0,1,4.957362542290529,1.0053689424969319,0.9985179480015898,0.9916863025651123,0.8629080179475557,0.6742211633391152,0.4299006057409135,0.19168222605233173,0.0,included
x_time_h/10.1021_acsami.9b14957/Fig5_A_stability_performance_curve_pce/10.1021_acsami.9b14957__Fig5__A__stability_performance_curve_pce__spiro-OMeTAD__Series_1.csv,1,0,1,3.0611607242678955,1.0282466275531148,0.9781663283494497,0.990760054657433,0.7739424121982461,0.6880007320222771,0.48642129533651324,0.3620918426675875,19.333333333333332,included
x_time_h/10.1021_acsami.9b15320/Fig5_A_xrd_pattern_stability_performance_curve_pce_structure/10.1021_acsami.9b15320__Fig5__A__xrd_pattern_stability_performance_curve_pce_structure__Ag__Series_1.csv,0,0,0,1.2742119611922558,1.0024421578162326,0.9995891782180422,0.9968778468671785,0.9852022554949226,0.94097016039254,0.8869696276408231,0.8604354294646792,0.0,included
x_time_h/10.1021_acsami.9b15320/Fig6_B_stability_performance_curve_ff/10.1021_acsami.9b15320__Fig6__B__stability_performance_curve_ff__Ag__Series_1.csv,2,1,0,1.1002578116017196,0.9835035910963984,0.9982945558913773,0.9850261956176031,0.9328244610186099,0.883590390078242,0.8401468557914658,0.8030026333317454,0.0,included
x_time_h/10.1021_acsami.9b15320/Fig8_whole_stability/10.1021_acsami.9b15320__Fig8__whole__stability__Ag__Series_1.csv,3,1,1,3.4978352566467548,0.9849743476273388,0.9926032245433368,0.9290668129427879,0.6463454679195296,0.4927922650451039,0.46967690017293223,0.4206017354898582,0.0,included
x_time_h/10.1021_acsami.9b16194/Fig5_B_jv_curve_stability_performance/10.1021_acsami.9b16194__Fig5__B__jv_curve_stability_performance__CsFAMA_CuSCN__Series_2.csv,1,0,1,3.0560075160485285,0.9828908348297962,0.9932386311715578,0.9361415036196991,0.6558311974931881,0.6239425075272464,0.5982343040466578,0.5760397649317397,0.0,included
x_time_h/10.1021_acsami.9b17580/Fig5_D_stability_performance_curve_pce/10.1021_acsami.9b17580__Fig5__D__stability_performance_curve_pce__BZnTPP_MAPbI₃__Series_2.csv,0,0,0,0.31672859112267104,16.26898370466565,0.9972125039499714,0.9779363417896674,0.9549657065637855,0.9493644155818155,0.9330296068491775,0.9247049788002373,0.0,included
x_time_h/10.1021_acsami.9b17580/Fig5_D_stability_performance_curve_pce/10.1021_acsami.9b17580__Fig5__D__stability_performance_curve_pce__MAPbI₃__Series_1.csv,2,1,0,0.7552506309807403,14.756377038652706,1.00001196724779,0.9979327827945472,0.943785325685309,0.8750152766853384,0.7983750495089581,0.7804774455340893,0.0,included
x_time_h/10.1021_acsami.9b17930/Fig8_C_pce/10.1021_acsami.9b17930__Fig8__C__pce__3D__Series_1.csv,2,1,0,1.8475263234693098,0.9970890966647683,0.9928174210834434,0.9361958637046552,0.8284313003451399,0.8106254878467537,0.8064206844020229,0.7620565851304877,0.0,included
x_time_h/10.1021_acsami.9b18082/Fig3_E_stability_performance_curve/10.1021_acsami.9b18082__Fig3__E__stability_performance_curve__mp-TiO2__Series_1.csv,0,0,0,1.365263141534512,1.006092403044613,0.9953813698398261,0.9950696698735845,0.9986628287365268,0.9922014157919323,0.984585863037494,0.9677284254017509,38.666666666666664,included
x_time_h/10.1021_acsami.9b19691/Fig7_C_stability_performance_curve_pce/10.1021_acsami.9b19691__Fig7__C__stability_performance_curve_pce__MAPbI₃__Series_2.csv,0,0,0,0.46196116675075755,0.9985339771236674,1.00000563826454,0.998558705803833,0.9745583412264186,0.9476786346371158,0.9283213751781966,0.909987416235156,0.0,included
x_time_h/10.1021_acsami.9b21348/Fig5_A_stability_performance_curve_pce/10.1021_acsami.9b21348__Fig5__A__stability_performance_curve_pce__Perovskite__Series_3.csv,1,0,1,3.999376149275514,1.003551565862079,0.9995272990032191,0.9949823025174521,0.9565644390064693,0.7801494067578953,0.5505893669652925,0.299399760439233,0.0,included
x_time_h/10.1021_acsami.9b22719/Fig6_F_stability_performance_curve_pce/10.1021_acsami.9b22719__Fig6__F__stability_performance_curve_pce__Control__Series_1.csv,2,1,0,1.1671151632505556,0.978156941892937,0.9990572364482828,0.9912540743981869,0.948660495302757,0.8966198984690746,0.8345677774951378,0.7809073291560441,0.0,included
x_time_h/10.1021_acsami.9b22719/Fig6_F_stability_performance_curve_pce/10.1021_acsami.9b22719__Fig6__F__stability_performance_curve_pce__MACI-20__Series_2.csv,0,0,0,1.3663224598462762,0.9984387914483388,0.999915790190756,0.9988419634411175,0.9894982689579847,0.9854906094836077,0.9856422937923528,0.9796999345588258,0.0,included
x_time_h/10.1021_acsami.9b23255/Fig4_E_stability_performance_curve_pce/10.1021_acsami.9b23255__Fig4__E__stability_performance_curve_pce__Reference__Series_2.csv,0,0,0,1.7891334660400766,0.9833142863458446,0.9993198167629647,0.9901441970937883,0.9566039909585741,0.930794086122566,0.8805595455439433,0.7949104143950452,0.0,included
x_time_h/10.1021_acsami.9b23532/Fig5_C_stability_performance_curve_pce/10.1021_acsami.9b23532__Fig5__C__stability_performance_curve_pce__W_O_N749__Series_1.csv,0,0,0,1.0033710372524243,1.0016673476917717,0.9992045829712183,0.9932607903873785,0.9685705147109709,0.9366132151593775,0.8999854338981059,0.8683372146381783,0.0,included
x_time_h/10.1021_acsenergylett.0c00526/Fig2_F_sem_image_stability_performance_curve_pce/10.1021_acsenergylett.0c00526__Fig2__F__sem_image_stability_performance_curve_pce__w_o_GA__Series_1.csv,1,0,1,1.47988578326602,2.9039730745808594,0.9882531156276061,0.9052530074001582,0.7747108645755071,0.6907051696646102,0.5811388948279311,0.484290821388116,0.0,included
x_time_h/10.1021_acsenergylett.0c00596/Fig4_B_stability_performance_curve_retention/10.1021_acsenergylett.0c00596__Fig4__B__stability_performance_curve_retention__Control_L-PSC__Series_2.csv,3,1,1,2.3785472481091365,18.816845771860123,0.9932733694408227,0.939691979864552,0.6875072190021816,0.5261854537221236,0.4328256110718058,0.2724091655016003,0.0,included
x_time_h/10.1021_acsenergylett.0c01023/Fig3_D_stability_performance_curve_pce/10.1021_acsenergylett.0c01023__Fig3__D__stability_performance_curve_pce__3EtCz_MoOx_IZO__Series_2.csv,0,0,0,1.1157340547225731,0.9805922155810365,0.8454192096050309,0.941935673678748,0.990778347654764,0.9835516835691754,0.9634486511683246,0.9304313270489352,57.0,included
x_time_h/10.1021_acsenergylett.0c01023/Fig3_D_stability_performance_curve_pce/10.1021_acsenergylett.0c01023__Fig3__D__stability_performance_curve_pce__3EtCz_VOx_IZO__Series_1.csv,0,0,0,1.0349314441401873,0.975871904534512,0.8663043403994515,0.9890734541132502,0.9825121794710607,0.9861644393534246,0.9670205842117746,0.9200130314445684,66.0,included
x_time_h/10.1021_acsenergylett.0c01648/Fig3_B_structure/10.1021_acsenergylett.0c01648__Fig3__B__structure__Ag-doped__Series_1.csv,2,1,0,2.4649543611130755,0.9968121069474651,0.9945386409757005,0.9702679255145702,0.8738404972948265,0.7985861649616884,0.7198617230460846,0.6114064171182341,0.0,included
x_time_h/10.1021_acsenergylett.0c01648/Fig3_B_structure/10.1021_acsenergylett.0c01648__Fig3__B__structure__undoped__Series_2.csv,3,1,1,2.33233020350422,0.986554853169829,0.9930160124037045,0.9369219756660405,0.6917049564224489,0.5037500981420445,0.4153792807559921,0.32676827364569616,0.0,included
x_time_h/10.1021_acsenergylett.0c01728/Fig5_B_stability_performance_curve_image/10.1021_acsenergylett.0c01728__Fig5__B__stability_performance_curve_image__O-Ref__Series_2.csv,1,0,1,1.8852503892569417,0.993999682723296,0.9981468136162389,0.9792693427972967,0.8627739130090758,0.7643840066506403,0.6911814169819938,0.5670951233826899,0.0,included
x_time_h/10.1021_acsenergylett.0c01728/Fig5_C_stability_performance_curve/10.1021_acsenergylett.0c01728__Fig5__C__stability_performance_curve__O-Ref__Series_2.csv,2,1,0,1.2258257596153967,0.9952082569160108,0.9979068063964817,0.979757393134039,0.8745581632399216,0.8030760570565485,0.7782316402605219,0.7423080180783578,0.0,included
x_time_h/10.1021_acsenergylett.0c01848/Fig4_A_stability_performance_curve_pce/10.1021_acsenergylett.0c01848__Fig4__A__stability_performance_curve_pce__Control__Series_2.csv,0,0,0,0.9671084736773942,1.0019224001105698,0.9997251088983439,0.9998018771331965,0.9853627235711447,0.9711000011390107,0.9663126285831986,0.9664407084153487,14.0,included
x_time_h/10.1021_acsenergylett.0c02210/Fig4_B_stability_performance_curve_pce/10.1021_acsenergylett.0c02210__Fig4__B__stability_performance_curve_pce__spiro-OMeTAD__Series_2.csv,0,0,0,0.43464817415052126,1.0024355296021912,0.9997065891677671,0.9963389641424725,0.978560542017253,0.9629910921050994,0.9408164098987176,0.915682538452919,0.0,included
x_time_h/10.1021_acsenergylett.1c00452/Fig4_A_stability_performance_curve_pce/10.1021_acsenergylett.1c00452__Fig4__A__stability_performance_curve_pce__ANCI__Series_2.csv,0,0,0,0.6829037945650068,0.9997405083799903,0.9995893864303409,0.9990559502130077,0.9810128017939969,0.9659214395344482,0.9523849778957125,0.9459595076619891,5.333333333333333,included
x_time_h/10.1021_acsenergylett.1c00452/Fig4_A_stability_performance_curve_pce/10.1021_acsenergylett.1c00452__Fig4__A__stability_performance_curve_pce__Control__Series_1.csv,0,0,0,0.7892965680942523,0.9970446886550104,0.9991765524183024,0.9981067953629303,0.9617289672799441,0.9284052315557696,0.910079180570232,0.9016143991895866,5.333333333333333,included
x_time_h/10.1021_acsenergylett.1c00685/Fig5_B_stability_performance_curve_pce/10.1021_acsenergylett.1c00685__Fig5__B__stability_performance_curve_pce__Li-FSI__Series_3.csv,2,1,0,1.7249754665090131,0.992734351685884,0.9961448065299995,0.960649043736745,0.8788301959659036,0.8000699220362719,0.7489913655500609,0.6774840039551919,0.0,included
x_time_h/10.1021_acsenergylett.1c00685/Fig5_B_stability_performance_curve_pce/10.1021_acsenergylett.1c00685__Fig5__B__stability_performance_curve_pce__Li-TFSI__Series_1.csv,2,1,0,1.2608434642338837,0.9999459190316832,0.9965524436662291,0.9650492156903401,0.8872812435794113,0.8038317823058534,0.772536698453027,0.696812140311359,0.0,included
x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/10.1021_acsenergylett.1c00685__Fig5__C__stability__Li-TFSI__Series_2.csv,2,1,0,0.7943910645330511,0.9992942095483015,0.9979400687806785,0.9775193044742181,0.9125407186093325,0.8813468271330201,0.8338025205765806,0.77387004682288,0.0,included
x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/10.1021_acsenergylett.1c00685__Fig5__C__stability__o—Li-FSI__Series_1.csv,2,1,0,0.4778054537708246,0.9920925885274097,0.9989666064230023,0.9781117752745878,0.9099943163833137,0.8533539055485955,0.7837089720005381,0.7213984537614743,0.0,included
x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/10.1021_acsenergylett.1c00685__Fig5__C__stability__o—Li-PFSI__Series_3.csv,2,1,0,1.7040791732205418,1.0016947498885986,0.9977166715125472,0.9792603243492751,0.9311352637955903,0.9017558953156278,0.8798046700131528,0.7935885986109634,0.0,included
x_time_h/10.1021_acsenergylett.1c00685/Fig5_D_stability_performance_curve/10.1021_acsenergylett.1c00685__Fig5__D__stability_performance_curve__Li-FSI__Series_1.csv,0,0,0,1.3790142208360427,0.9995895654209618,0.999922498926972,0.9970085286966427,0.9553333701150368,0.9199458397842082,0.8771946061979646,0.8700796114265595,3.0,included
x_time_h/10.1021_acsenergylett.1c00685/Fig5_D_stability_performance_curve/10.1021_acsenergylett.1c00685__Fig5__D__stability_performance_curve__Li-TFSI__Series_2.csv,0,0,0,1.5300707784382541,1.0092298622505889,0.9948066293941685,0.995026991804775,0.999886909553991,0.9941951117095125,0.9903383382256014,0.9783608979725487,53.166666666666664,included
x_time_h/10.1021_acsenergylett.1c00794/Fig5_E_stability_performance_curve_pce/10.1021_acsenergylett.1c00794__Fig5__E__stability_performance_curve_pce__Control__Series_1.csv,0,0,0,1.647680733072022,0.9972118333227172,0.9998776765462621,0.9999918381377163,0.9984267870386943,0.9956783351434068,0.9929623878992698,0.9917834230035082,8.166666666666666,included
x_time_h/10.1021_acsenergylett.1c00794/Fig5_F_stability_performance_curve_pce/10.1021_acsenergylett.1c00794__Fig5__F__stability_performance_curve_pce__Control__Series_1.csv,0,0,0,1.1370941795399492,1.0085760934403944,0.9886401925172944,0.9938612148137129,0.9948664206097079,0.942061356291805,0.8972914282409724,0.867788813172563,31.666666666666668,included
x_time_h/10.1021_acsenergylett.1c01126/Fig5_A_stability_performance_curve_pce_pattern/10.1021_acsenergylett.1c01126__Fig5__A__stability_performance_curve_pce_pattern__PVK_CZ-As__Series_3.csv,0,0,0,0.886300123963672,1.0123056236722483,0.9968518802852032,0.9981253388495228,0.9968784050690607,0.9767219778566839,0.9543302078711509,0.9420436496351204,33.333333333333336,included
x_time_h/10.1021_acsenergylett.1c01126/Fig5_A_stability_performance_curve_pce_pattern/10.1021_acsenergylett.1c01126__Fig5__A__stability_performance_curve_pce_pattern__PVK_Spiro-OMeTAD__Series_2.csv,0,0,0,1.4143058486839883,1.0064322106951387,0.9951017613127053,0.9985303451575189,0.9962819691287031,0.987961810331716,0.9814400396893831,0.9815369984755391,18.5,included
x_time_h/10.1021_acsenergylett.1c01817/Fig5_D_stability_performance_curve/10.1021_acsenergylett.1c01817__Fig5__D__stability_performance_curve__Ref__Series_2.csv,3,1,1,4.304679311614457,96.53178681022123,0.9918304408765661,0.9336037261353349,0.784491963784107,0.6180633408892966,0.4368432258931204,0.2935484061255244,0.0,included
x_time_h/10.1021_acsenergylett.4c00306/Fig6_B_stability_performance_curve_retention/10.1021_acsenergylett.4c00306__Fig6__B__stability_performance_curve_retention__ITO_PANDI(Spiro)__Series_3.csv,0,0,0,0.8204036957357451,1.005971118741562,0.9999081601995241,0.998621802516324,0.9863897211141734,0.972726889670366,0.9566999336979077,0.9522240480747957,0.0,included
x_time_h/10.1021_acsenergylett.4c00306/Fig6_B_stability_performance_curve_retention/10.1021_acsenergylett.4c00306__Fig6__B__stability_performance_curve_retention__ITO_SnO2(Spiro)__Series_1.csv,2,1,0,1.282827391618927,1.001161543802476,0.9991126450173643,0.991332527901022,0.9466118050216457,0.8942142184495464,0.8422374125093147,0.7984051748072051,0.0,included
x_time_h/10.1021_acsenergylett.7b00976/Fig5_A_stability_performance_curve_ff_pce/10.1021_acsenergylett.7b00976__Fig5__A__stability_performance_curve_ff_pce__Pb-based_perovskite__Series_1.csv,3,1,1,3.3785660999441283,80.39455262362084,0.99192125950639,0.927091656314892,0.6718582255979327,0.5217254692025949,0.4522848774794127,0.4069532758488256,0.0,included
x_time_h/10.1021_acsenergylett.8b00217/Fig5_A_stability_performance_curve_pce_spectrum/10.1021_acsenergylett.8b00217__Fig5__A__stability_performance_curve_pce_spectrum__Bis-PCBM__Series_2.csv,2,1,0,0.8796062960434281,0.9982794136573987,0.9981627916948985,0.9833763224394227,0.9221163690487879,0.8543658571798141,0.7816029853112522,0.6856337226614962,0.0,included
x_time_h/10.1021_acsenergylett.9b00930/Fig6_B_stability_performance_curve/10.1021_acsenergylett.9b00930__Fig6__B__stability_performance_curve__3D__Series_1.csv,2,1,0,1.9573221521752358,1.0079957955841052,0.9970414829024353,0.9691178031489553,0.8468502687645127,0.7798797111801242,0.7488356054241049,0.7254423626226472,0.0,included
x_time_h/10.1021_acsenergylett.9b00930/Fig6_C_stability_performance_curve/10.1021_acsenergylett.9b00930__Fig6__C__stability_performance_curve__3D__Series_1.csv,1,0,1,1.831434963083012,0.9831011731440046,0.9961219670886444,0.9650014062135237,0.8733736877993381,0.7250493269548312,0.6662222431456429,0.6396360784578878,0.0,included
