curve_id,array_row,n_unique_points_0_200h,n_duplicate_points,max_support_gap_h,endpoint_bracket_time_h,akima_raw_knot_rmse,pchip_raw_knot_rmse,linear_raw_knot_rmse,akima_below_support_normalized,akima_above_support_normalized,pchip_below_support_normalized,pchip_above_support_normalized,linear_below_support_normalized,linear_above_support_normalized,akima_vs_pchip_rmse,pchip_vs_linear_rmse,akima_smoothing_rmse
x_time_h/10.1038_s41598-024-74735-4/Fig4_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-74735-4__Fig4__C__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,1190,19,0,10.849189648765844,206.13460332655103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4731483909141e-05,0.00016659439926541904,1.6157092843736698e-05
x_time_h/10.1038_s41598-024-74735-4/Fig4_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-74735-4__Fig4__C__stability_performance_curve_pce__XC2-M__Series_3.csv,1191,19,0,10.849189648765844,206.13460332655103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.554004963327168e-05,0.0001295872043396435,1.9041496010814242e-05
x_time_h/10.1039_C9TA04166D/Fig6_whole_stability_performance_curve_pce/accepted/10.1039_C9TA04166D__Fig6__whole__stability_performance_curve_pce__Spiro__Series_2.csv,1192,47,0,4.316004072278474,202.8521913970875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025640444880898965,0.0003096362128411948,0.0003230159006253521
x_time_h/10.1039_D5EE03984C/Fig5_L_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03984C__Fig5__L__mppt_stability_performance_curve_pce__Control__Series_1.csv,1193,12,0,17.883217881184123,214.59861457420925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.797318065245084e-05,0.00016661991965743052,4.2914432751652575e-06
x_time_h/10.1039_D5EE05397H/Fig3_A_stability_performance_curve/accepted/10.1039_D5EE05397H__Fig3__A__stability_performance_curve__SPVKs__Series_3.csv,1194,17,0,23.106236376128436,207.95612738515635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018381924663628477,0.00035621651085887036,4.37035131213186e-05
x_time_h/10.1039_D5EE05397H/Fig3_A_stability_performance_curve/accepted/10.1039_D5EE05397H__Fig3__A__stability_performance_curve__SQOSCs__Series_1.csv,1195,18,1,11.553118188064275,207.95612738515632,0.0,0.0,0.0,0.0,0.0015959102881016537,0.0,0.0,0.0,0.0,0.0016394746877126242,0.0013259265853563487,0.00019939063262488404
x_time_h/10.1039_D5EE05397H/Fig3_D_stability_performance_curve/accepted/10.1039_D5EE05397H__Fig3__D__stability_performance_curve__SQOSCs(390nm)__Series_1.csv,1196,19,0,10.628651279208896,201.94437430496822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.593849636327956e-05,0.0002763024182225048,3.0950769785964755e-05
x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/accepted/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_4.csv,1197,22,0,9.324714015448876,205.14370833987522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.319246901330192e-05,9.755177532363262e-05,1.76068774690816e-05
x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/accepted/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__pcz-DM__Series_2.csv,1198,22,0,9.324714015448876,205.14370833987522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011436974388416893,0.00015505080791550997,3.266578697874943e-05
x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/accepted/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__pcz-SM-DM__Series_3.csv,1199,22,0,9.324714015448876,205.14370833987522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710550297205799e-05,7.162872608079899e-05,1.656771547001576e-05
x_time_h/10.1039_D5TA07147J/Fig8_A_stability_performance_curve_pce/accepted/10.1039_D5TA07147J__Fig8__A__stability_performance_curve_pce__w_oCNMs__Series_2.csv,1200,10,0,22.05044083501923,220.50440835019174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60320978693765e-05,0.0002729231288933037,2.254379527945726e-06
x_time_h/10.1039_D6CC01405D/Fig3_C_stability_performance_curve_pce_eqe/accepted/10.1039_D6CC01405D__Fig3__C__stability_performance_curve_pce_eqe__2PACz__Series_2.csv,1201,11,0,19.868591856528383,218.55451042181164,0.0,0.0,0.0,0.0,0.001482772944420293,0.0,0.0,0.0,0.0,0.0016410792501758134,0.0007894284440530552,1.2800555618857947e-05
x_time_h/10.1039_c5nr01820j/Fig5_B_stability_performance_curve/accepted/10.1039_c5nr01820j__Fig5__B__stability_performance_curve__HOOC-Ph-SH_Perovskite__Series_1.csv,1202,31,0,6.565751830859483,203.5383067566429,0.0,0.0,0.0,0.0,0.0001468563796142845,0.0,0.0,0.0,0.0,0.0002881574517630065,0.0011733511654948468,0.00029714742021593555
x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__GO_PEDOT__Series_1.csv,1203,34,0,5.981187437913491,203.36037288905706,0.0,0.0,0.0,0.0,0.0015101464623748714,0.0,0.0,0.0,0.0,0.0013288378453611303,0.0003192884266232081,7.906835247519505e-05
x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__GO__Series_3.csv,1204,34,0,5.981187437913491,203.36037288905706,0.0,0.0,0.0,0.0,1.82656760714725e-06,0.0,0.0,0.0,0.0,0.00022396588823762688,0.00036994913487234756,8.194164440620539e-05
x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__PEDOT__Series_2.csv,1205,34,1,5.981187437913491,203.36037288905706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019603886449781027,0.00037410132414295564,0.00017112954224523378
x_time_h/10.1039_c5ta05286f/Fig7_A_pce/accepted/10.1039_c5ta05286f__Fig7__A__pce__PEDOT_PSS__Series_2.csv,1206,36,0,5.680314674496515,204.49132828187268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015274423216569413,0.0002201935559727741,0.00019088427486469155
x_time_h/10.1039_c5ta07957h/Fig10_B_stability_performance_curve_pce/accepted/10.1039_c5ta07957h__Fig10__B__stability_performance_curve_pce__PEDOT_PSS(40nm)__Series_2.csv,1207,53,0,3.844089359138252,203.7367360343259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132485852369599,0.00023264492875301178,0.0003264623181662445
x_time_h/10.1039_c5ta09080f/Fig6_C_stability_performance_curve_pce_profile/accepted/10.1039_c5ta09080f__Fig6__C__stability_performance_curve_pce_profile__Shelf_stability__Series_1.csv,1208,27,0,7.558789668353555,204.0873210455454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011946235328232989,0.00014409889021274974,4.934715840062263e-05
x_time_h/10.1039_c6cc06290c/Fig4_B_stability_performance_curve/accepted/10.1039_c6cc06290c__Fig4__B__stability_performance_curve__Control__Series_1.csv,1209,38,0,5.401608940913945,205.26113975472947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013325066141744906,0.00021670203355223793,0.0001818111492787822
x_time_h/10.1039_c6nr01927g/Fig5_D_stability_performance_curve_pce/accepted/10.1039_c6nr01927g__Fig5__D__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,1210,40,0,5.061780847458522,202.47123389833968,0.0,0.0,0.0,0.0,0.0002247251824339642,0.0,0.0,0.0,0.0,0.00024915359571843937,0.00018104489490530182,0.0001293919326184174
x_time_h/10.1039_c6nr04288k/Fig5_D_stability_performance_curve_pce/accepted/10.1039_c6nr04288k__Fig5__D__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,1211,35,0,5.720451180336227,200.21579131176787,0.0,0.0,0.0,0.0,6.037764073075569e-05,0.0,0.0,0.0,0.0,0.00020780128442560882,0.0002322641800825052,0.00019937222484102353
x_time_h/10.1039_c6ra06635f/Fig2_C_modeling_mapping_stability_performance_curve_2/accepted/10.1039_c6ra06635f__Fig2__C__modeling_mapping_stability_performance_curve_2__Modeling_for_PEDOT_PSS__Series_1.csv,1212,47,0,4.267663413337232,200.58018042684915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001467657159212762,0.0003323090930183529,0.00022250807716239
x_time_h/10.1039_c6ra06635f/Fig2_C_modeling_mapping_stability_performance_curve_2/accepted/10.1039_c6ra06635f__Fig2__C__modeling_mapping_stability_performance_curve_2__Modeling_for_Spiro-OMETAD__Series_2.csv,1213,47,0,4.267663413337232,200.58018042684915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.925111395267136e-05,0.0002073272867579724,0.0002891694074861067
x_time_h/10.1039_c6ra09878a/Fig10_whole_figure/accepted/10.1039_c6ra09878a__Fig10__whole__figure__Spiro-OMeTAD__Series_2.csv,1214,38,0,5.395486155396668,205.02847390507296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002942384970349083,0.0003692396480594504,0.00010143712316273303
x_time_h/10.1039_c6ra21775c/Fig5_B_stability_performance_curve_jsc_pce/accepted/10.1039_c6ra21775c__Fig5__B__stability_performance_curve_jsc_pce__LiTFSI+TBP__Series_2.csv,1215,13,0,16.22459627282177,210.91975154668256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.151483920587527e-05,0.00016884201124024267,2.7187286732071424e-06
x_time_h/10.1039_c6ta10605f/Fig1_D_stability_performance_curve_pce/accepted/10.1039_c6ta10605f__Fig1__D__stability_performance_curve_pce__η__Series_1.csv,1216,20,0,10.16203009008342,203.2406018016678,0.0,0.0,0.0,0.0,0.0008380342710114207,0.0,0.0,0.0,0.0,0.0008851831912563944,0.00046070219759646204,6.082943345071441e-05
x_time_h/10.1039_c7ee02634j/Fig4_D_mppt_stability_performance_curve_jsc/accepted/10.1039_c7ee02634j__Fig4__D__mppt_stability_performance_curve_jsc__CsFAMA__Series_2.csv,1217,10,0,21.974502831784093,219.74502831784045,0.0,0.0,0.0,0.0,0.00033143104374308384,0.0,0.0,0.0,0.0,0.0003314308818945664,0.00020145602822870752,4.265253748468035e-06
x_time_h/10.1039_c7ee02634j/Fig4_D_mppt_stability_performance_curve_jsc/accepted/10.1039_c7ee02634j__Fig4__D__mppt_stability_performance_curve_jsc__FAMA__Series_1.csv,1218,10,0,21.974502831784065,219.7450283178404,0.0,0.0,0.0,0.0,0.0004429550737570754,0.0,0.0,0.0,0.0,0.0004523209924377251,0.00037778852730814425,3.087645437595194e-06
x_time_h/10.1039_c7ta06752f/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c7ta06752f__Fig7__D__stability_performance_curve_pce__CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(0_wt%)__Series_2.csv,1219,40,0,5.008443730347153,200.33774921388581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012926433750835148,0.00015616482946317884,0.00015683780692302924
x_time_h/10.1039_c7ta06752f/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c7ta06752f__Fig7__D__stability_performance_curve_pce__CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(2.5_wt%)__Series_1.csv,1220,40,0,5.008443730347153,200.33774921388581,0.0,0.0,0.0,0.0,0.00022683631511104493,0.0,0.0,0.0,0.0,0.00024677526751893124,0.00012275145265728982,0.00014054883538238032
x_time_h/10.1039_c7ta07939g/Fig9_A_stability_performance_curve/accepted/10.1039_c7ta07939g__Fig9__A__stability_performance_curve__Pristine__Series_1.csv,1221,12,0,16.974963610686387,203.6995633282363,0.0,0.0,0.0,0.0009839610745235507,0.0,0.0,0.0,0.0,0.0,0.00030394504327230855,0.0004643884419151955,5.920294050929794e-06
x_time_h/10.1039_c7ta09946k/Fig5_A_stability_performance_curve/accepted/10.1039_c7ta09946k__Fig5__A__stability_performance_curve__Spiro-OMeTAD__Series_2.csv,1222,35,0,5.863099730611168,205.20849057139066,0.0,0.0,0.0,0.00015456687338440763,0.0,0.0,0.0,0.0,0.0,0.0006539756292275282,0.0036634590347908004,0.0010859010430007967
x_time_h/10.1039_c7ta10871k/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c7ta10871k__Fig7__A__stability_performance_curve_pce__CCE__Series_2.csv,1223,13,0,15.56624379341332,202.36116931437294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035064499703644846,0.0005831345874028204,2.947362044670087e-05
x_time_h/10.1039_c7ta10871k/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c7ta10871k__Fig7__A__stability_performance_curve_pce__PF-3__Series_4.csv,1224,13,0,15.56624379341332,202.36116931437292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002859168445830039,0.0003417385606717048,1.6210531381828502e-05
x_time_h/10.1039_c8ee02252f/Fig6_F_stability_performance_curve_pce/accepted/10.1039_c8ee02252f__Fig6__F__stability_performance_curve_pce__Control__Series_2.csv,1225,10,0,20.872746871771312,208.727468717713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023071640054317196,0.002170317997490632,1.2261066227088458e-05
x_time_h/10.1039_c8ee02404a/Fig6_E_mppt_stability_performance_curve_pce/accepted/10.1039_c8ee02404a__Fig6__E__mppt_stability_performance_curve_pce__Reference__Series_1.csv,1226,35,0,5.740358690277162,200.91255415969928,0.0,0.0,0.0,0.0,0.0009158226217234031,0.0,0.0,0.0,0.0,0.0009110159582024447,0.0004989666650987322,0.000393407497717524
x_time_h/10.1039_c8nr00152a/Fig7_B_stability_performance_curve_pce/accepted/10.1039_c8nr00152a__Fig7__B__stability_performance_curve_pce__FA__Series_3.csv,1227,14,0,15.108420023739143,211.51788033234797,0.0,0.0,0.0,0.0,0.002346755533084318,0.0,0.0,0.0,0.0,0.0023157896656107392,0.0012405313005142008,3.395856015228036e-05
x_time_h/10.1039_c8nr05698f/Fig6_A_stability_performance_curve_pce_conductivity/accepted/10.1039_c8nr05698f__Fig6__A__stability_performance_curve_pce_conductivity__PEDOT_PSS__Series_2.csv,1228,41,0,4.9620108258434925,203.44244385958137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001907031900214554,0.0002809411373475806,0.0002857809992968364
x_time_h/10.1039_c8nr07638c/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8nr07638c__Fig4__D__stability_performance_curve_pce__PSCwith_β-CD__Series_1.csv,1229,24,0,8.59124700955961,206.18992822943028,0.0,0.0,0.0,0.0,3.944582599509008e-05,0.0,0.0,0.0,0.0,7.937739773725075e-05,0.00012521489773238657,2.8620684420270303e-05
x_time_h/10.1039_c8nr07638c/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8nr07638c__Fig4__D__stability_performance_curve_pce__PSCwithout_β-CD__Series_2.csv,1230,24,1,8.59124700955961,206.1899282294303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016372939492547304,0.0004127791570271034,4.0123264587434734e-05
x_time_h/10.1039_c8nr08295b/Fig6_B_stability_performance_curve_pce/accepted/10.1039_c8nr08295b__Fig6__B__stability_performance_curve_pce__W_O_CQDs__Series_1.csv,1231,69,0,2.938051743100857,202.725570273957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.879483859348975e-05,0.00011311388805022235,0.0002581171516080828
x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__SnO₂_C₆₀-SAM__Series_2.csv,1232,20,0,10.476498938913096,209.5299787782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001236723716727507,0.00025861200550897297,2.4801048773531856e-05
x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__SnO₂__Series_1.csv,1233,20,0,10.476498938913096,209.52997877826093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037232833822147514,0.00042674733865498334,2.9555680939189618e-05
x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__ZnO_SnO₂_C₆₀-SAM__Series_3.csv,1234,20,0,10.476498938913096,209.5299787782609,0.0,0.0,0.0,0.0002953244966695871,0.0,0.0,0.0,0.0,0.0,0.0002963199606540313,0.0006936553332078813,2.9676742093974892e-05
x_time_h/10.1039_c8ra02556h/Fig6_A_pce/accepted/10.1039_c8ra02556h__Fig6__A__pce__PEDOT_PSS__Series_3.csv,1235,32,0,6.284225416009008,201.095213312287,0.0,0.0,0.0,0.0,0.000978346468597116,0.0,0.0,0.0,0.0,0.0009295300528125799,0.0009225896708019796,0.0002180173167888303
x_time_h/10.1039_c8ta00267c/Fig5_B_stability_performance_curve_pce/accepted/10.1039_c8ta00267c__Fig5__B__stability_performance_curve_pce__Pristine__Series_1.csv,1236,14,0,39.902922884873846,212.8155887193271,0.0,0.0,0.0,0.0,0.000670004788474471,0.0,0.0,0.0,0.0,0.001092600681178014,0.0017235209068152952,8.737987497372635e-06
x_time_h/10.1039_c8ta00267c/Fig5_C_stability_performance_curve_pce/accepted/10.1039_c8ta00267c__Fig5__C__stability_performance_curve_pce__Pristine__Series_1.csv,1237,16,0,13.315848126164894,213.05357001863825,0.0,0.0,0.0,0.0,0.001249805182725161,0.0,0.0,0.0,0.0,0.0012049642276248309,0.0002944950004782743,2.060724807830709e-05
x_time_h/10.1039_c8ta00769a/Fig8_D_stability_performance_curve_pce/accepted/10.1039_c8ta00769a__Fig8__D__stability_performance_curve_pce__Control__Series_1.csv,1238,10,0,21.2122512268553,212.1225122685526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9790558956274686e-05,0.00010920147905915201,1.5881506820621616e-06
x_time_h/10.1039_c8ta00769a/Fig8_E_stability_performance_curve_pce/accepted/10.1039_c8ta00769a__Fig8__E__stability_performance_curve_pce__Control__Series_2.csv,1239,14,0,15.081750008259291,211.14450011563005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001636899992116159,0.00018165334499795476,8.327179171007829e-06
x_time_h/10.1039_c8ta02121j/Fig6_B_stability_performance_curve_pce/accepted/10.1039_c8ta02121j__Fig6__B__stability_performance_curve_pce__Without_CH₃CONH₂__Series_2.csv,1240,18,0,11.33248398238598,203.9847116829474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030278116829766515,0.0005341573307692121,3.227676666512427e-05
x_time_h/10.1039_c8ta02672f/Fig3_M_jv_curve_stability_performance/accepted/10.1039_c8ta02672f__Fig3__M__jv_curve_stability_performance__AuCl₃-Graphene__Series_1.csv,1241,16,0,12.912142470334814,206.5942795253566,0.0,0.0,0.0,0.0,0.0002671160064860025,0.0,0.0,0.0,0.0,0.0002666514369619991,5.298266366215457e-05,7.780733036721828e-06
x_time_h/10.1039_c8ta04453h/Fig4_A_stability_performance_curve_pce/accepted/10.1039_c8ta04453h__Fig4__A__stability_performance_curve_pce__x_=_0__Series_2.csv,1242,18,0,11.27314530492373,202.91661548862703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029016627929648477,0.0004745701883792728,3.7188954729891415e-05
x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MA__Series_2.csv,1243,12,0,17.885165791655027,214.62198949986006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415712682191085e-05,0.0001154939648781731,3.317099170455347e-06
x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.03__Series_3.csv,1244,12,0,17.885165791655027,214.62198949986004,0.0,0.0,0.0,0.0,0.00040948537274383353,0.0,0.0,0.0,0.0,0.000416229831951224,0.00012324568938865745,4.9746106439669605e-06
x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.05__Series_4.csv,1245,12,0,17.885165791655027,214.62198949986004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65445790796149e-05,0.00010264858819697386,2.3429031033022e-06
x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.10__Series_1.csv,1246,12,0,17.885165791655027,214.62198949986006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0183459973355478e-05,3.3746117509894615e-05,2.4787762449726696e-06
x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MA__Series_3.csv,1247,74,0,2.7261298311329654,201.7336075038374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014908607758974882,0.00012156708550357645,0.00030142336746585705
x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDX=0.05__Series_4.csv,1248,74,0,2.7261298311329654,201.73360750383736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.459589722946149e-05,8.418700701996582e-05,0.00022663001879883108
x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDx=0.03__Series_2.csv,1249,74,0,2.7261298311329654,201.7336075038374,0.0,0.0,0.0,0.0,0.0004540898873273563,0.0,0.0,0.0,0.0,0.00043278612194132975,0.00010039547401802178,0.00025402380317647295
x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDx=0.10__Series_1.csv,1250,74,0,2.7261298311329654,201.7336075038374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696026045602267e-05,0.00012328674846970604,0.00025572843599802516
x_time_h/10.1039_c8ta07368f/Fig7_whole_stability/accepted/10.1039_c8ta07368f__Fig7__whole__stability__Spiro-OMeTAD__Series_1.csv,1251,52,0,3.8856550502090386,202.05406261086793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028487467281145137,0.000288381060926655,0.00044004777357076056
x_time_h/10.1039_c8ta10094b/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8ta10094b__Fig4__D__stability_performance_curve_pce__IPA__Series_2.csv,1252,11,0,18.681339179605544,205.4947309756607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018131060174051225,0.0003002117914723523,6.360745689660806e-06
x_time_h/10.1039_c8ta11800k/Fig3_F_mppt_stability_performance_curve_eqe/accepted/10.1039_c8ta11800k__Fig3__F__mppt_stability_performance_curve_eqe__Spiro-OMeTAD__Series_1.csv,1253,33,0,6.078071555354768,200.57636132670706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015206730359898558,0.0003256821544061031,0.00010466062469455255
x_time_h/10.1039_c8ta11925b/Fig6_F_stability_performance_curve_pce/accepted/10.1039_c8ta11925b__Fig6__F__stability_performance_curve_pce__ABS-0__Series_1.csv,1254,33,0,6.109279883934391,201.6062361698333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015084821067627832,0.0002292710726841556,0.00010414699853943178
x_time_h/10.1039_c9cc07785e/Fig4_A_stability_performance_curve_pce_2/accepted/10.1039_c9cc07785e__Fig4__A__stability_performance_curve_pce_2__CE__Series_2.csv,1255,16,0,12.649671138637586,202.3947382182007,0.0,0.0,0.0,0.00041322329729732055,0.000697396601752425,0.0,0.0,0.0,0.0,0.000701803377517078,0.0003339475778404213,1.784554013987132e-05
x_time_h/10.1039_c9ta00118b/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1039_c9ta00118b__Fig6__B__mppt_stability_performance_curve_pce__C₆₀__Series_2.csv,1256,23,0,8.972521036752255,206.3679838453009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010777021282102944,0.00014677084250217667,3.550043821083271e-05
x_time_h/10.1039_c9ta01070j/Fig4_B_stability_performance_curve_pce/accepted/10.1039_c9ta01070j__Fig4__B__stability_performance_curve_pce__Spiro__Series_1.csv,1257,18,0,11.272712423361384,202.90882362050434,0.0,0.0,0.0,0.0,0.001216310286179987,0.0,0.0,0.0,0.0,0.001161492473163647,0.000280003339873508,9.264461775807269e-06
x_time_h/10.1039_c9ta01094g/Fig4_D_stability_performance_curve/accepted/10.1039_c9ta01094g__Fig4__D__stability_performance_curve__Spiro-MeOTAD_at_65_±_1_°C_without_sealing_in_nitrogen_atmosphere__Series_1.csv,1258,23,0,8.704820873920937,200.2108801001806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021916011861604118,0.0002513452080941039,5.782914633759602e-05
x_time_h/10.1039_c9ta01094g/Fig5_C_stability/accepted/10.1039_c9ta01094g__Fig5__C__stability__CuScN_rG0_@_85_%c__Series_2.csv,1259,29,0,6.93625438815053,201.15137725636492,0.0,0.0,0.0,0.0,0.00022778998506948626,0.0,0.0,0.0,0.0,0.0002401868599566017,0.0001250450513786319,7.181914814896358e-05
x_time_h/10.1039_c9ta01760g/Fig3_E_stability_performance_curve_pce/accepted/10.1039_c9ta01760g__Fig3__E__stability_performance_curve_pce__W_0g-C3N4__Series_2.csv,1260,22,0,9.160263243447218,201.52579135583775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.054284353968506e-05,0.00020519221426117213,3.021072028346268e-05
x_time_h/10.1039_c9ta03454d/Fig3_D_stability_performance_curve/accepted/10.1039_c9ta03454d__Fig3__D__stability_performance_curve__y_=_0__Series_1.csv,1261,12,0,17.620799911450263,211.44959893740258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.639481147980612e-05,9.234955715689413e-05,4.949871599639949e-06
x_time_h/10.1039_c9ta05422g/Fig7_D_jv_curve_stability_performance_pce/accepted/10.1039_c9ta05422g__Fig7__D__jv_curve_stability_performance_pce__c-Ti02_Sn02__Series_2.csv,1262,10,0,20.624180496650638,206.24180496650632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.380306571713318e-05,0.0003076722732455215,1.8939799375357961e-06
x_time_h/10.1039_c9ta05422g/Fig7_D_jv_curve_stability_performance_pce/accepted/10.1039_c9ta05422g__Fig7__D__jv_curve_stability_performance_pce__c-Ti02__Series_1.csv,1263,10,0,20.624180496650638,206.24180496650627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.078923209751352e-05,0.00024163753891175163,2.481120193542214e-06
x_time_h/10.1039_c9ta05802h/Fig5_B_stability_performance_curve_jsc/accepted/10.1039_c9ta05802h__Fig5__B__stability_performance_curve_jsc__C-ZnO__Series_1.csv,1264,27,0,7.606265394875095,205.36916566162736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002187929489600078,0.00027316159083684924,0.0001060529940825564
