array_row,curve_id,pce_0h,pce_10h,pce_20h,pce_50h,pce_100h,pce_150h,pce_200h,slope_0_10h,slope_10_50h,slope_50_100h,slope_100_200h,peak_time_h,peak_value,initial_gain,minimum_time_h,minimum_value,recovery_to_200h,maximum_post_min_recovery,max_drop_rate_per_h,max_drop_time_h,auc_mean_0_200h,endpoint_change,mean_abs_derivative,rule_shape_category
1037,x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO(m)&BSO_PCBM__Series_4.csv,0.9849576797095426,0.9941558234603125,0.999426106730162,0.9693965092180395,0.9707666727970474,0.9625326229162777,0.9528737137762595,0.0009198143750769883,-0.0006189828560568239,2.740327158015754e-05,-0.00017892959020787913,24.0,0.999999698555848,0.015042018846305405,200.0,0.9528737137762595,0.0,0.0,-0.002504020918847827,51.0,0.9709941650931833,-0.03208396593328311,0.0004428338733877887,initial_gain
1038,x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO(m)&PCBM__Series_2.csv,0.9831090554448358,0.9927322920261487,0.9994503130816237,0.9665120714633646,0.9030496831150122,0.8461628148417863,0.7911452387101952,0.0009623236581312811,-0.0006555055140696015,-0.0012692477669670476,-0.0011190444440481707,24.0,0.9999997036235615,0.016890648178725653,200.0,0.7911452387101952,0.0,0.0,-0.0017421126019919742,51.0,0.9035276021401286,-0.1919638167346407,0.0011278668226474325,initial_gain
1039,"x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO,&BSO_PCBM__Series_3.csv",0.9849288472104879,0.9916046353204979,0.9977853316726829,0.9990774763692876,0.9675036183292383,0.9555924293291126,0.933827320653137,0.0006675788110010016,0.00018682102621974116,-0.0006314771608009861,-0.0003367629767610125,24.0,1.0,0.015071152789512099,200.0,0.933827320653137,0.0,0.0,-0.0012424758191662,53.0,0.9708916939905419,-0.051101526557350896,0.00040739773019330967,initial_gain
1040,"x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO,&PCBM__Series_1.csv",1.0,0.9986615963911493,0.9771613010858047,0.8876070052209327,0.8032483091376125,0.7113083884824206,0.5950241158252255,-0.00013384036088507357,-0.0027763647792554136,-0.001687173921666405,-0.0020822419331238697,0.0,1.0,0.0,200.0,0.5950241158252255,0.0,0.0,-0.0034362749557631522,29.0,0.8030131550585117,-0.4049758841747745,0.002020010796470065,rapid_decay
1041,x_time_h/10.1021_acsami.8b02256/Fig8_whole_stability_performance_curve_pce/accepted/10.1021_acsami.8b02256__Fig8__whole__stability_performance_curve_pce__w_o__Series_1.csv,1.0,0.991570468259955,0.9834131726969216,0.9421692885680562,0.706152279958965,0.5721311716782199,0.46982057775145714,-0.0008429531740045016,-0.001235029492297471,-0.004720340172181823,-0.002363317022075079,0.0,1.0,0.0,200.0,0.46982057775145714,0.0,0.0,-0.007064962727218793,79.0,0.7404349607781034,-0.5301794222485429,0.002642188062597314,rapid_decay
1042,x_time_h/10.1021_acsami.8b03543/Fig4_E_stability_performance_curve_pce/accepted/10.1021_acsami.8b03543__Fig4__E__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,1.0,0.9427196499256947,0.8807345522768087,0.8449284240728628,0.8218140552176743,0.7411031996831021,0.6376528705276477,-0.005728035007430532,-0.002444780646320796,-0.00046228737710377163,-0.0018416118469002651,0.0,1.0,0.0,200.0,0.6376528705276477,0.0,0.0,-0.007353295123486259,7.0,0.8010348362256622,-0.36234712947235226,0.0018170937120441668,early_drop
1043,x_time_h/10.1021_acsami.8b04003/Fig7_B_stability_performance_curve_retention/accepted/10.1021_acsami.8b04003__Fig7__B__stability_performance_curve_retention__YN1__Series_2.csv,1.0,0.9986017907596715,0.9955192410292301,0.9866912222134274,0.9068532903360639,0.717108201583386,0.6013132484416205,-0.00013982092403285183,-0.0002977642136561015,-0.0015967586375472708,-0.003055400418944434,0.0,1.0,0.0,198.0,0.6006499243614382,0.0006633240801823259,0.0006633240801823259,-0.00541637703144382,101.0,0.8510909008816873,-0.3986867515583795,0.0019905683375583687,rapid_decay
1044,x_time_h/10.1021_acsami.8b06619/Fig4_F_stability_performance_curve_ff/accepted/10.1021_acsami.8b06619__Fig4__F__stability_performance_curve_ff__0.0%__Series_1.csv,0.9848687385569163,0.9848687385569163,0.9850131703639868,0.9920306649757719,0.9997761951577835,0.9774783818863967,0.9299692765539722,0.0,0.00017904816047139004,0.00015491060364023257,-0.0006980691860381127,105.0,1.0,0.015131261443083743,200.0,0.9299692765539722,0.0,0.0,-0.001126741022778821,185.0,0.9826447967856375,-0.054899462002944044,0.0004260936857234849,initial_gain
1045,x_time_h/10.1021_acsami.8b07346/Fig5_A_schematic_diagram_stability_performance_curve_pce/accepted/10.1021_acsami.8b07346__Fig5__A__schematic_diagram_stability_performance_curve_pce__control_devices__Series_3.csv,1.0,0.9466581497113262,0.8940713344798037,0.7536725094611257,0.5852784143819922,0.4489800409028679,0.3381868676377971,-0.005334185028867377,-0.004824641006255012,-0.00336788190158267,-0.0024709154674419516,0.0,1.0,0.0,200.0,0.3381868676377971,0.0,0.0,-0.005374473411249858,0.0,0.6113220226824895,-0.661813132362203,0.0033117986091424196,early_drop
1046,x_time_h/10.1021_acsami.8b07346/Fig5_A_schematic_diagram_stability_performance_curve_pce/accepted/10.1021_acsami.8b07346__Fig5__A__schematic_diagram_stability_performance_curve_pce__with_TiO₂_and_Al₂O₃__Series_1.csv,1.0,0.9897244493208726,0.9793888485425096,0.9528252829153062,0.9289035531962645,0.8931195207477997,0.8763051563136846,-0.0010275550679127443,-0.0009224791601391586,-0.00047843459438083434,-0.0005259839688257995,0.0,1.0,0.0,200.0,0.8763051563136846,0.0,0.0,-0.0010840558081870455,23.0,0.9271372717754639,-0.12369484368631545,0.0006183278820384926,moderate_decay
1047,x_time_h/10.1021_acsami.8b07346/Fig5_A_schematic_diagram_stability_performance_curve_pce/accepted/10.1021_acsami.8b07346__Fig5__A__schematic_diagram_stability_performance_curve_pce__with_TiO₂_interface_layer__Series_4.csv,1.0,0.8734389398972409,0.7807367156859888,0.6350449746637892,0.40274370113518787,0.18816979732236025,0.10779420783557693,-0.012656106010275914,-0.005959849130836292,-0.0046460254705720265,-0.0029494949329961096,0.0,1.0,0.0,200.0,0.10779420783557693,0.0,0.0,-0.013822508413717793,0.0,0.4306895537611741,-0.8922057921644231,0.004477661275606921,early_drop
1048,x_time_h/10.1021_acsami.8b10332/Fig5_B_stability_performance_curve_ff/accepted/10.1021_acsami.8b10332__Fig5__B__stability_performance_curve_ff__SnO₂__Series_1.csv,1.0,0.9852066625559983,0.9681996867581916,0.9165694980392473,0.8495168262255007,0.7191766756286283,0.6591934834450226,-0.0014793337444001687,-0.0017159291129187765,-0.0013410534362749305,-0.0019032334278047812,0.0,1.0,0.0,200.0,0.6591934834450226,0.0,0.0,-0.0037646443849391753,142.0,0.8319819115384814,-0.3408065165549774,0.0017062519473542528,rapid_decay
1049,x_time_h/10.1021_acsami.8b12678/Fig7_D_stability_performance_curve_pce/accepted/10.1021_acsami.8b12678__Fig7__D__stability_performance_curve_pce__POZ9__Series_1.csv,0.9960239667231648,0.9961462555369371,0.999394859851644,0.975483316975913,0.9430474470451052,0.9383692070846619,0.9306605421679721,1.2228881377229773e-05,-0.0005165734640256048,-0.0006487173986161543,-0.00012386904877133121,26.0,0.9999960705494738,0.00397210382630897,200.0,0.9306605421679721,0.0,0.0,-0.0015318382610258197,48.0,0.9566791069827221,-0.06536342455519273,0.00036549941156829234,stable
1050,x_time_h/10.1021_acsami.8b12678/Fig7_D_stability_performance_curve_pce/accepted/10.1021_acsami.8b12678__Fig7__D__stability_performance_curve_pce__Spiro-OMeTAD__Series_3.csv,0.9965127001837198,0.9975681025339415,0.999448360378163,0.9881803873002843,0.9758754457894212,0.9651208944036767,0.951946153877017,0.00010554023502216126,-0.00023469288084142781,-0.00024609883021726287,-0.00023929291912404228,26.0,0.9999961268001712,0.0034834266164514016,200.0,0.951946153877017,0.0,0.0,-0.0006354754732727508,40.0,0.9769083605387548,-0.04456654630670287,0.0002571495204317399,stable
1051,x_time_h/10.1021_acsami.8b15665/Fig6_whole_stability_performance_curve_pce/accepted/10.1021_acsami.8b15665__Fig6__whole__stability_performance_curve_pce__SnO₂_device__Series_2.csv,0.9942658731972671,0.996177248798178,0.9998035080726787,0.9866347216075195,0.9025730877221229,0.7993576348509892,0.7611616574765748,0.0001911375600910925,-0.0002385631797664628,-0.0016812326777079333,-0.0014141143024554803,16.0,1.0,0.005734126802732886,200.0,0.7611616574765748,0.0,0.0,-0.0027484056197326634,148.0,0.8947001357422006,-0.2331042157206923,0.0012227657841496083,moderate_decay
1052,x_time_h/10.1021_acsami.8b17300/Fig6_F_stability/accepted/10.1021_acsami.8b17300__Fig6__F__stability__o-Sample-A__Series_1.csv,1.0,0.9829418410782612,0.9658836821565221,0.9175929292158728,0.8246421022457476,0.7421774532062154,0.5987719795702177,-0.0017058158921738787,-0.0016337227965597112,-0.0018590165394025027,-0.0022587012267552995,0.0,1.0,0.0,200.0,0.5987719795702177,0.0,0.0,-0.0036363882682921567,188.0,0.8217861066658252,-0.40122802042978234,0.0020080413189670207,rapid_decay
1053,x_time_h/10.1021_acsami.8b19036/Fig6_B_stability_performance_curve_pce/accepted/10.1021_acsami.8b19036__Fig6__B__stability_performance_curve_pce__PCBM__Series_3.csv,1.0,0.8628487319511355,0.806549721057193,0.7403679837354183,0.740041288395681,0.6477403593918007,0.5059892805040994,-0.013715126804886447,-0.00306201870539293,-6.5339067947478565e-06,-0.0023405200789158153,0.0,1.0,0.0,200.0,0.5059892805040994,0.0,0.0,-0.016445396959865577,0.0,0.7048837638326043,-0.4940107194959006,0.0025873942470888097,early_drop
1054,x_time_h/10.1021_acsami.8b19036/Fig6_B_stability_performance_curve_pce/accepted/10.1021_acsami.8b19036__Fig6__B__stability_performance_curve_pce__PN__Series_4.csv,1.0,0.8146981828950433,0.7523692986889136,0.7234460033900093,0.6843802240284348,0.6825002896966768,0.618814351356283,-0.018530181710495676,-0.0022813044876258486,-0.0007813155872314903,-0.0006556587267215175,0.0,1.0,0.0,200.0,0.618814351356283,0.0,0.0,-0.023529682923647544,7.0,0.7071202000252097,-0.38118564864371696,0.002015875640551972,early_drop
1055,"x_time_h/10.1021_acsami.9b06513/Fig4_E_jv_curve_stability_performance/accepted/10.1021_acsami.9b06513__Fig4__E__jv_curve_stability_performance__w_o_doping_encapsulated,_under_1_sun_at_MPP__Series_1.csv",1.0,0.9931370640964954,0.9860433643789575,0.9689763246260911,0.9317738967226286,0.8569295414267607,0.8420974695770536,-0.0006862935903504619,-0.0006040184867601078,-0.0007440485580692502,-0.00089676427145575,0.0,1.0,0.0,186.0,0.8420974695770536,0.0,0.0,-0.0022236228577178774,127.0,0.9188326202057908,-0.15790253042294644,0.0007872919264583167,moderate_decay
1056,x_time_h/10.1021_acsami.9b12346/Fig4_D_stability_performance_curve/accepted/10.1021_acsami.9b12346__Fig4__D__stability_performance_curve__PHJ_PSCs_by_CH₃NH₃PbI₂.₅₅Br₀.₄₅__Series_2.csv,1.0,0.992124833164308,0.9829542129005093,0.9637822448868184,0.9267489766160966,0.8685350267619069,0.8003042909328261,-0.0007875166835692004,-0.0007085647069372397,-0.0007406653654144368,-0.001264446856832705,0.0,1.0,0.0,200.0,0.8003042909328261,0.0,0.0,-0.0018261802590248677,195.0,0.9153565128702271,-0.19969570906717393,0.0009989330206998134,moderate_decay
1057,x_time_h/10.1021_acsami.9b14740/Fig4_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b14740__Fig4__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,1.0,0.9834094785922363,0.9690012603684789,0.9432338871727838,0.9170663459789176,0.8934850342861297,0.8790050427595073,-0.0016590521407763737,-0.0010043897854863121,-0.0005233508238773243,-0.0003806130321941026,0.0,1.0,0.0,200.0,0.8790050427595073,0.0,0.0,-0.0017573052581010273,0.0,0.9219730863916287,-0.1209949572404927,0.0006069225852017909,moderate_decay
1058,x_time_h/10.1021_acsami.9b14740/Fig4_C_stability_performance_curve_pce/accepted/10.1021_acsami.9b14740__Fig4__C__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,1.0,0.9917773097334781,0.9708332365822077,0.8635017516981334,0.6749087627387085,0.42987422288125005,0.18370564149717067,-0.0008222690266521893,-0.0032068889508836186,-0.003771859779188498,-0.004912031212415378,0.0,1.0,0.0,200.0,0.18370564149717067,0.0,0.0,-0.0066294491412826895,158.0,0.6455167808682516,-0.8162943585028293,0.004075712800804401,rapid_decay
1059,x_time_h/10.1021_acsami.9b14957/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b14957__Fig5__A__stability_performance_curve_pce__spiro-OMeTAD__Series_1.csv,0.977456343625838,0.990831684429399,0.9999992624360577,0.7740434202096461,0.68792916338211,0.48623950678854594,0.3593479979413602,0.0013375340803560953,-0.005419706605493821,-0.001722285136550723,-0.003285811654407498,20.0,0.9999992624360577,0.022542918810219748,200.0,0.3593479979413602,0.0,0.0,-0.014215949548774642,34.0,0.6636827781623496,-0.6181083456844778,0.0033028845859839405,initial_gain
1060,x_time_h/10.1021_acsami.9b15320/Fig5_A_xrd_pattern_stability_performance_curve_pce_structure/accepted/10.1021_acsami.9b15320__Fig5__A__xrd_pattern_stability_performance_curve_pce_structure__Ag__Series_1.csv,1.0,0.9968429533488284,0.995199820448457,0.9852025928854783,0.940969388014991,0.8869601062433096,0.8517572890693211,-0.0003157046651171558,-0.0002910090115837538,-0.0008846640974097464,-0.0008921209894566984,0.0,1.0,0.0,200.0,0.8517572890693211,0.0,0.0,-0.0013727577175996486,107.0,0.9352277420581607,-0.14824271093067887,0.0007404302287785445,moderate_decay
1061,x_time_h/10.1021_acsami.9b15320/Fig6_B_stability_performance_curve_ff/accepted/10.1021_acsami.9b15320__Fig6__B__stability_performance_curve_ff__Ag__Series_1.csv,1.0,0.9851650617874725,0.9715020504830447,0.9330735759595424,0.8835878338149236,0.8401719561295091,0.8001947011840269,-0.001483493821252746,-0.0013022871456982526,-0.0009897148428923775,-0.0008339313263089665,0.0,1.0,0.0,200.0,0.8001947011840269,0.0,0.0,-0.0015298473139697677,0.0,0.8886379665566551,-0.1998052988159731,0.0009999374371511306,moderate_decay
1062,x_time_h/10.1021_acsami.9b15320/Fig8_whole_stability/accepted/10.1021_acsami.9b15320__Fig8__whole__stability__Ag__Series_1.csv,1.0,0.9292300000730997,0.8585745072309201,0.646461948770665,0.492790667557688,0.4697261921361247,0.41903117796448974,-0.007076999992690025,-0.0070692012825608695,-0.0030734256242595393,-0.0007375948959319828,0.0,1.0,0.0,200.0,0.41903117796448974,0.0,0.0,-0.0075022669365729655,10.0,0.5708664841834404,-0.5809688220355103,0.002909167711890503,early_drop
1063,x_time_h/10.1021_acsami.9b16194/Fig5_B_jv_curve_stability_performance/accepted/10.1021_acsami.9b16194__Fig5__B__jv_curve_stability_performance__CsFAMA_CuSCN__Series_2.csv,1.0,0.9352786787172701,0.8632616856791379,0.6569218723571403,0.6238631522439133,0.598059609092848,0.5683631985356842,-0.00647213212827299,-0.006958920159003246,-0.0006611744022645394,-0.0005549995370822913,0.0,1.0,0.0,200.0,0.5683631985356842,0.0,0.0,-0.008013937765298074,31.0,0.6646833297449938,-0.4316368014643158,0.0021642750900735712,early_drop
1064,x_time_h/10.1021_acsami.9b17580/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b17580__Fig5__D__stability_performance_curve_pce__BZnTPP_MAPbI₃__Series_2.csv,1.0,0.9774259374931971,0.9630057634936238,0.9547883547693536,0.9508124164899461,0.9332918583155809,0.9279361829279568,-0.002257406250680294,-0.0005659395680960855,-7.95187655881513e-05,-0.00022876233561989313,0.0,1.0,0.0,167.0,0.9247346280007185,0.0032015549272382815,0.0032015549272382815,-0.0024949574147168363,0.0,0.9443231180943056,-0.07206381707204323,0.0005724661652313538,stable
1065,x_time_h/10.1021_acsami.9b17580/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b17580__Fig5__D__stability_performance_curve_pce__MAPbI₃__Series_1.csv,1.0,0.9964908867445689,0.9888447065925124,0.9436479680315466,0.8742915276282229,0.799117344013517,0.7612736414669242,-0.0003509113255431129,-0.0013210729678255566,-0.0013871288080664734,-0.001130178861612987,0.0,1.0,0.0,200.0,0.7612736414669242,0.0,0.0,-0.0019740410658306007,102.0,0.8763432697616453,-0.23872635853307578,0.0011915036734248864,moderate_decay
1066,x_time_h/10.1021_acsami.9b17930/Fig8_C_pce/accepted/10.1021_acsami.9b17930__Fig8__C__pce__3D__Series_1.csv,1.0,0.9360486988602755,0.8673491170074792,0.8284313003451728,0.8106254878467858,0.8065905469356253,0.7542834393687616,-0.006395130113972447,-0.002690434962877569,-0.0003561162499677395,-0.0005634204847802416,0.0,1.0,0.0,200.0,0.7542834393687616,0.0,0.0,-0.007421367342104024,16.0,0.8219701036792222,-0.24571656063123837,0.0012396403194032434,early_drop
1067,x_time_h/10.1021_acsami.9b18082/Fig3_E_stability_performance_curve/accepted/10.1021_acsami.9b18082__Fig3__E__stability_performance_curve__mp-TiO2__Series_1.csv,0.9960193554112645,0.9960193554112645,0.9968503317032786,0.9994414938278552,0.992383614231612,0.9840774216450575,0.9606539385094975,0.0,8.555346041476675e-05,-0.0001411575919248631,-0.0003172967572211449,31.0,1.0,0.0039806445887354824,200.0,0.9606539385094975,0.0,0.0,-0.0007658739676458248,100.0,0.9886939456346064,-0.03536541690176698,0.00021683729858962026,stable
1068,x_time_h/10.1021_acsami.9b19691/Fig7_C_stability_performance_curve_pce/accepted/10.1021_acsami.9b19691__Fig7__C__stability_performance_curve_pce__MAPbI₃__Series_2.csv,1.0,0.998425680044001,0.9939473178933905,0.97457788240313,0.9475575860819375,0.9283213751782335,0.9064448199431191,-0.0001574319955998993,-0.0005961949410217743,-0.0005404059264238503,-0.00041112766138818425,0.0,1.0,0.0,200.0,0.9064448199431191,0.0,0.0,-0.0007564620748642392,96.0,0.9518604768496849,-0.0935551800568809,0.00046676138444906866,stable
1069,x_time_h/10.1021_acsami.9b21348/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b21348__Fig5__A__stability_performance_curve_pce__Perovskite__Series_3.csv,1.0,0.9944328878393903,0.9868235242705593,0.9565093508627364,0.7801877294399847,0.5504998293575266,0.23121437374725387,-0.0005567112160609677,-0.000948088424416349,-0.003526432428455033,-0.005489733556927309,0.0,1.0,0.0,200.0,0.23121437374725387,0.0,0.0,-0.011437435504463161,174.0,0.7264220729060267,-0.7687856262527462,0.0038335051588586034,rapid_decay
1070,x_time_h/10.1021_acsami.9b22719/Fig6_F_stability_performance_curve_pce/accepted/10.1021_acsami.9b22719__Fig6__F__stability_performance_curve_pce__Control__Series_1.csv,1.0,0.9910456942047002,0.9813102603028625,0.9486604953027945,0.8970844139093679,0.8347044682749446,0.7705886561275395,-0.0008954305795299766,-0.0010596299725476432,-0.0010315216278685324,-0.0012649575778182843,0.0,1.0,0.0,200.0,0.7705886561275395,0.0,0.0,-0.0014368360726767504,162.0,0.8911775855340615,-0.22941134387246054,0.0011462070788470257,moderate_decay
1071,x_time_h/10.1021_acsami.9b22719/Fig6_F_stability_performance_curve_pce/accepted/10.1021_acsami.9b22719__Fig6__F__stability_performance_curve_pce__MACI-20__Series_2.csv,1.0,0.9987787750068556,0.9969013841164732,0.9894113099366315,0.9854903119542254,0.9854903119542254,0.9796864367359156,-0.00012212249931443654,-0.0002341866267556031,-7.841995964812165e-05,-5.803875218309829e-05,0.0,1.0,0.0,191.0,0.9796864367359156,0.0,0.0,-0.00035388286247628464,29.0,0.9872930329926866,-0.0203135632640844,0.00010126458307147642,stable
1072,x_time_h/10.1021_acsami.9b23255/Fig4_E_stability_performance_curve_pce/accepted/10.1021_acsami.9b23255__Fig4__E__stability_performance_curve_pce__Reference__Series_2.csv,1.0,0.9902206826607769,0.9810630321411942,0.956459726243755,0.9308796743069867,0.8805136290361925,0.7833288187691224,-0.0009779317339223103,-0.0008440239104255482,-0.0005116010387353654,-0.001475508555378643,0.0,1.0,0.0,200.0,0.7833288187691224,0.0,0.0,-0.0027163483685555545,173.0,0.9163267710809138,-0.21667118123087759,0.0010846778433950192,moderate_decay
1073,x_time_h/10.1021_acsami.9b23532/Fig5_C_stability_performance_curve_pce/accepted/10.1021_acsami.9b23532__Fig5__C__stability_performance_curve_pce__W_O_N749__Series_1.csv,1.0,0.9932451845656226,0.9875615108587911,0.9686589734147758,0.9363456370213294,0.900059300978221,0.865084254518501,-0.0006754815434377393,-0.0006146552787711701,-0.0006462667278689272,-0.0007126138250282843,0.0,1.0,0.0,200.0,0.865084254518501,0.0,0.0,-0.0008345248928627313,114.0,0.9337480705337273,-0.13491574548149898,0.0006740261150367905,moderate_decay
1074,x_time_h/10.1021_acsenergylett.0c00526/Fig2_F_sem_image_stability_performance_curve_pce/accepted/10.1021_acsenergylett.0c00526__Fig2__F__sem_image_stability_performance_curve_pce__w_o_GA__Series_1.csv,1.0,0.9054520342385596,0.8450336886827133,0.7742095949115886,0.6906969628297761,0.5807880873928286,0.4763480939217552,-0.009454796576144042,-0.0032810609831742748,-0.0016702526416362494,-0.002143488689080209,0.0,1.0,0.0,200.0,0.4763480939217552,0.0,0.0,-0.010479214822032734,0.0,0.6858626848961056,-0.5236519060782447,0.0026360141068560265,early_drop
1075,x_time_h/10.1021_acsenergylett.0c00596/Fig4_B_stability_performance_curve_retention/accepted/10.1021_acsenergylett.0c00596__Fig4__B__stability_performance_curve_retention__Control_L-PSC__Series_2.csv,1.0,0.939393020902184,0.8910978721085847,0.6876626067971975,0.5260391344121892,0.43283139512412167,0.24772068663115762,-0.0060606979097815985,-0.006293260352624663,-0.003232469447700166,-0.0027831844778103154,0.0,1.0,0.0,200.0,0.24772068663115762,0.0,0.0,-0.009648886318332273,36.0,0.5618786868557529,-0.7522793133688424,0.0037736915412130883,early_drop
1076,x_time_h/10.1021_acsenergylett.0c01023/Fig3_D_stability_performance_curve_pce/accepted/10.1021_acsenergylett.0c01023__Fig3__D__stability_performance_curve_pce__3EtCz_MoOx_IZO__Series_2.csv,0.8311739239605496,0.9414665855287712,0.966192286470436,0.9905653174459521,0.9835657657888952,0.9635119111628966,0.9297133242712387,0.011029266156822159,0.0012274682979295237,-0.00013999103314113804,-0.0005385244151765656,55.0,0.9999973954586355,0.16882347149808596,0.0,0.8311739239605496,0.09853940031068908,0.16882347149808596,-0.0016294553568786396,176.0,0.9652157476546037,0.09853940031068908,0.0012798730565657431,initial_gain
1077,x_time_h/10.1021_acsenergylett.0c01023/Fig3_D_stability_performance_curve_pce/accepted/10.1021_acsenergylett.0c01023__Fig3__D__stability_performance_curve_pce__3EtCz_VOx_IZO__Series_1.csv,0.834088713832848,0.9888920671079825,0.9790353625252796,0.9835842867255299,0.9872784038203571,0.9682359718991841,0.9169190033694543,0.01548033532751345,-0.00013269450956131522,7.388234189654507e-05,-0.0007035940045090283,64.0,1.0,0.165911286167152,0.0,0.834088713832848,0.08283028953660632,0.165911286167152,-0.0032478258872609134,200.0,0.97308474815232,0.08283028953660632,0.001492105445129419,initial_gain
1078,x_time_h/10.1021_acsenergylett.0c01648/Fig3_B_structure/accepted/10.1021_acsenergylett.0c01648__Fig3__B__structure__Ag-doped__Series_1.csv,1.0,0.9706695798530142,0.9460676475454424,0.8737569655318859,0.7986279064955636,0.7198596667742823,0.608701266679273,-0.002933042014698584,-0.0024228153580282074,-0.0015025811807264455,-0.0018992663981629054,0.0,1.0,0.0,200.0,0.608701266679273,0.0,0.0,-0.004668045162625645,0.0,0.7993757515822455,-0.39129873332072695,0.001962778720582318,rapid_decay
1079,x_time_h/10.1021_acsenergylett.0c01648/Fig3_B_structure/accepted/10.1021_acsenergylett.0c01648__Fig3__B__structure__undoped__Series_2.csv,1.0,0.9372141104626631,0.8750268660227957,0.6916028485764543,0.50398921612412,0.41537900434617847,0.32440487324141226,-0.006278588953733688,-0.006140281547155221,-0.0037522726490466863,-0.001795843428827077,0.0,1.0,0.0,200.0,0.32440487324141226,0.0,0.0,-0.009269243664566995,29.0,0.5631642147742089,-0.6755951267585878,0.0033804669334742245,early_drop
1080,x_time_h/10.1021_acsenergylett.0c01728/Fig5_B_stability_performance_curve_image/accepted/10.1021_acsenergylett.0c01728__Fig5__B__stability_performance_curve_image__O-Ref__Series_2.csv,1.0,0.9793770674648914,0.9517516597757111,0.8625866456455554,0.7643840066506707,0.6914240390205921,0.5459842900745874,-0.0020622932535108605,-0.0029197605454833993,-0.0019640527798976937,-0.002183997165760834,0.0,1.0,0.0,200.0,0.5459842900745874,0.0,0.0,-0.0032203399302530022,51.0,0.7730253286381392,-0.4540157099254126,0.00227098063912679,rapid_decay
1081,x_time_h/10.1021_acsenergylett.0c01728/Fig5_C_stability_performance_curve/accepted/10.1021_acsenergylett.0c01728__Fig5__C__stability_performance_curve__O-Ref__Series_2.csv,1.0,0.9797111436069641,0.9555036133890485,0.8745581632399564,0.8030753851268838,0.778123981373605,0.736181682970896,-0.0020288856393035903,-0.0026288245091751926,-0.0014296555622614515,-0.0006689370215598778,0.0,1.0,0.0,200.0,0.736181682970896,0.0,0.0,-0.002899248592992454,53.0,0.8295209274026234,-0.26381831702910397,0.001318892311232347,moderate_decay
1082,x_time_h/10.1021_acsenergylett.0c01848/Fig4_A_stability_performance_curve_pce/accepted/10.1021_acsenergylett.0c01848__Fig4__A__stability_performance_curve_pce__Control__Series_2.csv,1.0,1.0,0.9992794949872708,0.9852903058149711,0.9713670212896054,0.9665783323658195,0.9665783323658195,0.0,-0.0003677423546257219,-0.0002784656905073146,-4.788688923785922e-05,0.0,1.0,0.0,171.0,0.9628648137397995,0.003713518626019985,0.003713518626019985,-0.0006403053438476802,64.0,0.9766466085514963,-0.03342166763418053,0.00023988109665450789,stable
1083,x_time_h/10.1021_acsenergylett.0c02210/Fig4_B_stability_performance_curve_pce/accepted/10.1021_acsenergylett.0c02210__Fig4__B__stability_performance_curve_pce__spiro-OMeTAD__Series_2.csv,1.0,0.9963686776246642,0.9913009844803907,0.9784831042464236,0.963025149769123,0.9407103975008129,0.91450112024947,-0.000363132237533581,-0.00044713933445601485,-0.0003091590895460117,-0.0004852402951965307,0.0,1.0,0.0,200.0,0.91450112024947,0.0,0.0,-0.0008147834445199065,32.0,0.9597465735749091,-0.08549887975053005,0.00042781147598601775,stable
1084,x_time_h/10.1021_acsenergylett.1c00452/Fig4_A_stability_performance_curve_pce/accepted/10.1021_acsenergylett.1c00452__Fig4__A__stability_performance_curve_pce__ANCI__Series_2.csv,1.0,0.9999386454561333,0.9960023436376451,0.9815117064667555,0.9665897066481434,0.9532255893074008,0.9465435306370295,-6.135454386668737e-06,-0.0004606734747344465,-0.0002984399963722417,-0.00020046176011113916,0.0,1.0,0.0,192.0,0.9465435306370295,0.0,0.0,-0.0008502664566457652,41.0,0.9689028771522114,-0.05345646936297055,0.00026595258389537586,stable
