curve_id,source_file,relative_source,validation_file,doi,record_id,legend,time_factor_to_hours,n_original_points,duration_hours,covers_window,n_points_in_window,maximum_relative_gap,points_first_quarter,points_last_quarter,cluster,bmu_distance,assignment_margin
Cf939008973,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_c9ta14139a/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c9ta14139a__Fig5__A__stability_performance_curve_pce__HEA__Series_1.csv,x_time_h/10.1039_c9ta14139a/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c9ta14139a__Fig5__A__stability_performance_curve_pce__HEA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_c9ta14139a/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1039/c9ta14139a,10.1039_c9ta14139a__Fig5__A__stability_performance_curve_pce,HEA,1.0,91,1410.642629483809,True,20,0.0522460233142152,5,5,3,0.4033306384707171,0.12453918455786044
C9cd577b826,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_c9tc00064j/Fig7_A_stability_performance_curve/accepted/10.1039_c9tc00064j__Fig7__A__stability_performance_curve__Reference__Series_1.csv,x_time_h/10.1039_c9tc00064j/Fig7_A_stability_performance_curve/accepted/10.1039_c9tc00064j__Fig7__A__stability_performance_curve__Reference__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_c9tc00064j/Fig7_A_stability_performance_curve/validation_result.json,10.1039/c9tc00064j,10.1039_c9tc00064j__Fig7__A__stability_performance_curve,Reference,1.0,45,700.0944896550634,True,19,0.0530374613375048,5,4,1,0.08857070049619514,0.9051433257267761
C93108ae8f0,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_c9tc04067f/Fig6_whole_stability/accepted/10.1039_c9tc04067f__Fig6__whole__stability__Pristine__Series_2.csv,x_time_h/10.1039_c9tc04067f/Fig6_whole_stability/accepted/10.1039_c9tc04067f__Fig6__whole__stability__Pristine__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_c9tc04067f/Fig6_whole_stability/validation_result.json,10.1039/c9tc04067f,10.1039_c9tc04067f__Fig6__whole__stability,Pristine,1.0,62,386.87250216731593,True,47,0.0409388891182345,13,10,0,0.7366832670826435,0.7114820624587637
C81adc0eff8,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_c9tc06578d/Fig5_A_stability_performance_curve/accepted/10.1039_c9tc06578d__Fig5__A__stability_performance_curve__Control__Series_1.csv,x_time_h/10.1039_c9tc06578d/Fig5_A_stability_performance_curve/accepted/10.1039_c9tc06578d__Fig5__A__stability_performance_curve__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_c9tc06578d/Fig5_A_stability_performance_curve/validation_result.json,10.1039/c9tc06578d,10.1039_c9tc06578d__Fig5__A__stability_performance_curve,Control,1.0,55,499.6060868939812,True,33,0.030839881907036,9,8,3,0.34071184149779266,0.5570728512380275
C90dd07d009,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee01655a/Fig4_D_stability_performance_curve_pce/accepted/10.1039_d0ee01655a__Fig4__D__stability_performance_curve_pce__Doped_Spiro-OMeTAD__Series_1.csv,x_time_h/10.1039_d0ee01655a/Fig4_D_stability_performance_curve_pce/accepted/10.1039_d0ee01655a__Fig4__D__stability_performance_curve_pce__Doped_Spiro-OMeTAD__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee01655a/Fig4_D_stability_performance_curve_pce/validation_result.json,10.1039/d0ee01655a,10.1039_d0ee01655a__Fig4__D__stability_performance_curve_pce,Doped Spiro-OMeTAD,1.0,53,955.3840062170514,True,17,0.0612425645010933,5,4,2,0.25982761357640694,0.7303387878882608
C70267deafd,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee01655a/Fig4_D_stability_performance_curve_pce/accepted/10.1039_d0ee01655a__Fig4__D__stability_performance_curve_pce__YZ18__Series_3.csv,x_time_h/10.1039_d0ee01655a/Fig4_D_stability_performance_curve_pce/accepted/10.1039_d0ee01655a__Fig4__D__stability_performance_curve_pce__YZ18__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee01655a/Fig4_D_stability_performance_curve_pce/validation_result.json,10.1039/d0ee01655a,10.1039_d0ee01655a__Fig4__D__stability_performance_curve_pce,YZ18,1.0,52,973.756775567379,True,15,0.183727693503279,3,4,1,0.38458805305812443,0.19678851477466822
C73a4a1b38e,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee01845g__Fig3__D__stability_performance_curve__FASnl3__Series_1.csv,x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee01845g__Fig3__D__stability_performance_curve__FASnl3__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/validation_result.json,10.1039/d0ee01845g,10.1039_d0ee01845g__Fig3__D__stability_performance_curve,FASnl3,1.0,29,508.3199939930971,True,17,0.0605142849991784,5,4,3,0.5126043228785442,0.08373022836947926
Cbaea02be39,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee01845g__Fig3__D__stability_performance_curve__TG-FASnl₃__Series_2.csv,x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee01845g__Fig3__D__stability_performance_curve__TG-FASnl₃__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/validation_result.json,10.1039/d0ee01845g,10.1039_d0ee01845g__Fig3__D__stability_performance_curve,TG-FASnl₃,1.0,56,998.4857024864408,True,17,0.0605142849991784,5,4,1,0.32378414750392087,0.7237231589642671
C58ecef86ec,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee02043e/Fig4_E_stability_performance_curve_pce/accepted/10.1039_d0ee02043e__Fig4__E__stability_performance_curve_pce__control__Series_1.csv,x_time_h/10.1039_d0ee02043e/Fig4_E_stability_performance_curve_pce/accepted/10.1039_d0ee02043e__Fig4__E__stability_performance_curve_pce__control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee02043e/Fig4_E_stability_performance_curve_pce/validation_result.json,10.1039/d0ee02043e,10.1039_d0ee02043e__Fig4__E__stability_performance_curve_pce,control,1.0,71,1178.2872307349437,True,18,0.0561089157492831,5,4,1,0.4181711948979575,0.1070383882114819
C1febaa2def,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee02859b/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee02859b__Fig3__D__stability_performance_curve__85_°C__Series_2.csv,x_time_h/10.1039_d0ee02859b/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee02859b__Fig3__D__stability_performance_curve__85_°C__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ee02859b/Fig3_D_stability_performance_curve/validation_result.json,10.1039/d0ee02859b,10.1039_d0ee02859b__Fig3__D__stability_performance_curve,85 °C,1.0,75,1001.0454372319672,True,23,0.0450921368122509,6,6,0,2.6607625220462343,0.4008048459349503
C2bdf85abe8,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__W_O__Series_2.csv,x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__W_O__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/validation_result.json,10.1039/d0ra03238g,10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce,W/O,1.0,30,391.5067973334542,True,23,0.045000781302696,6,6,0,0.38812787931118214,0.7504335116517673
C397382a18a,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__With_0.2MIMBF₄__Series_1.csv,x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__With_0.2MIMBF₄__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/validation_result.json,10.1039/d0ra03238g,10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce,With 0.2MIMBF₄,1.0,30,391.5067973334542,True,23,0.045000781302696,6,6,3,0.09551185515874575,0.8795144375639865
Cac2ba166cb,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__With_0.4MIMBF₄__Series_3.csv,x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__With_0.4MIMBF₄__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/validation_result.json,10.1039/d0ra03238g,10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce,With 0.4MIMBF₄,1.0,30,391.5067973334542,True,23,0.045000781302696,6,6,1,0.3169673903575756,0.4227861565743507
Cb358670990,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra07107b/Fig8_B_stability_performance_curve_pce/accepted/10.1039_d0ra07107b__Fig8__B__stability_performance_curve_pce__X_=_10%__Series_1.csv,x_time_h/10.1039_d0ra07107b/Fig8_B_stability_performance_curve_pce/accepted/10.1039_d0ra07107b__Fig8__B__stability_performance_curve_pce__X_=_10%__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra07107b/Fig8_B_stability_performance_curve_pce/validation_result.json,10.1039/d0ra07107b,10.1039_d0ra07107b__Fig8__B__stability_performance_curve_pce,X = 10%,1.0,86,488.9968277522907,True,53,0.0191763461863646,14,13,0,0.6544030602181276,0.5638639170956927
C1137377e81,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra09225h/Fig5_C_stability_performance_curve_pce/accepted/10.1039_d0ra09225h__Fig5__C__stability_performance_curve_pce__Reference__Series_2.csv,x_time_h/10.1039_d0ra09225h/Fig5_C_stability_performance_curve_pce/accepted/10.1039_d0ra09225h__Fig5__C__stability_performance_curve_pce__Reference__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ra09225h/Fig5_C_stability_performance_curve_pce/validation_result.json,10.1039/d0ra09225h,10.1039_d0ra09225h__Fig5__C__stability_performance_curve_pce,Reference,1.0,53,2911.769126293842,True,6,0.1866518670701183,2,1,1,0.22592834143011417,0.790928607186495
Cd1b9d81e6e,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0sc06354a/Fig6_E_stability_performance_curve_pce/accepted/10.1039_d0sc06354a__Fig6__E__stability_performance_curve_pce__Control__Series_2.csv,x_time_h/10.1039_d0sc06354a/Fig6_E_stability_performance_curve_pce/accepted/10.1039_d0sc06354a__Fig6__E__stability_performance_curve_pce__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0sc06354a/Fig6_E_stability_performance_curve_pce/validation_result.json,10.1039/d0sc06354a,10.1039_d0sc06354a__Fig6__E__stability_performance_curve_pce,Control,1.0,63,1178.4463197133616,True,16,0.0633573290168475,4,4,2,0.48818072127627,0.35715329247360483
Cd3fc7c071b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se00479k/Fig6_whole_mppt_stability_performance_curve_pce/accepted/10.1039_d0se00479k__Fig6__whole__mppt_stability_performance_curve_pce__Without_CuSCN__Series_2.csv,x_time_h/10.1039_d0se00479k/Fig6_whole_mppt_stability_performance_curve_pce/accepted/10.1039_d0se00479k__Fig6__whole__mppt_stability_performance_curve_pce__Without_CuSCN__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se00479k/Fig6_whole_mppt_stability_performance_curve_pce/validation_result.json,10.1039/d0se00479k,10.1039_d0se00479k__Fig6__whole__mppt_stability_performance_curve_pce,Without CuSCN,1.0,74,1091.738509588672,True,21,0.0498510734971998,6,5,1,0.26418144574353447,0.7639957766887019
C1cb75f84be,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se01323d/Fig7_A_stability_performance_curve/accepted/10.1039_d0se01323d__Fig7__A__stability_performance_curve__Forward_bias__Series_1.csv,x_time_h/10.1039_d0se01323d/Fig7_A_stability_performance_curve/accepted/10.1039_d0se01323d__Fig7__A__stability_performance_curve__Forward_bias__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se01323d/Fig7_A_stability_performance_curve/validation_result.json,10.1039/d0se01323d,10.1039_d0se01323d__Fig7__A__stability_performance_curve,Forward bias,1.0,58,483.86290928754937,True,36,0.0282960765665234,9,9,1,0.1610980336075116,0.7877998226820276
C1c96b0f56b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se01323d/Fig7_A_stability_performance_curve/accepted/10.1039_d0se01323d__Fig7__A__stability_performance_curve__Reverse_bias__Series_2.csv,x_time_h/10.1039_d0se01323d/Fig7_A_stability_performance_curve/accepted/10.1039_d0se01323d__Fig7__A__stability_performance_curve__Reverse_bias__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se01323d/Fig7_A_stability_performance_curve/validation_result.json,10.1039/d0se01323d,10.1039_d0se01323d__Fig7__A__stability_performance_curve,Reverse bias,1.0,57,475.37408631759234,True,36,0.0282960765665235,9,9,1,0.1619714692581524,0.7718635447349899
C0f1edb7780,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se01493a/Fig6_C_stability_performance_curve_pce_pattern/accepted/10.1039_d0se01493a__Fig6__C__stability_performance_curve_pce_pattern__Ref__Series_1.csv,x_time_h/10.1039_d0se01493a/Fig6_C_stability_performance_curve_pce_pattern/accepted/10.1039_d0se01493a__Fig6__C__stability_performance_curve_pce_pattern__Ref__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se01493a/Fig6_C_stability_performance_curve_pce_pattern/validation_result.json,10.1039/d0se01493a,10.1039_d0se01493a__Fig6__C__stability_performance_curve_pce_pattern,Ref,1.0,55,2966.8245711460368,True,6,0.1831373192065458,2,1,1,0.047623259479950386,0.9460305417523925
Ce0944dff7b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se01493a/Fig6_D_stability_performance_curve_pattern/accepted/10.1039_d0se01493a__Fig6__D__stability_performance_curve_pattern__Ref__Series_1.csv,x_time_h/10.1039_d0se01493a/Fig6_D_stability_performance_curve_pattern/accepted/10.1039_d0se01493a__Fig6__D__stability_performance_curve_pattern__Ref__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0se01493a/Fig6_D_stability_performance_curve_pattern/validation_result.json,10.1039/d0se01493a,10.1039_d0se01493a__Fig6__D__stability_performance_curve_pattern,Ref,1.0,51,962.8627132535646,True,16,0.0641908475502377,4,4,1,0.3021109932609369,0.7390590607538298
C104f89ef3a,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta00525h/Fig2_H_stability_performance_curve_voc/accepted/10.1039_d0ta00525h__Fig2__H__stability_performance_curve_voc__0%__Series_1.csv,x_time_h/10.1039_d0ta00525h/Fig2_H_stability_performance_curve_voc/accepted/10.1039_d0ta00525h__Fig2__H__stability_performance_curve_voc__0%__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta00525h/Fig2_H_stability_performance_curve_voc/validation_result.json,10.1039/d0ta00525h,10.1039_d0ta00525h__Fig2__H__stability_performance_curve_voc,0%,1.0,44,1809.3934382938469,True,8,0.1402630572320815,2,2,1,0.1421160858512413,0.8573411037964317
C22062522c4,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta01255f/Fig7_B_stability_performance_curve/accepted/10.1039_d0ta01255f__Fig7__B__stability_performance_curve__Control__Series_2.csv,x_time_h/10.1039_d0ta01255f/Fig7_B_stability_performance_curve/accepted/10.1039_d0ta01255f__Fig7__B__stability_performance_curve__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta01255f/Fig7_B_stability_performance_curve/validation_result.json,10.1039/d0ta01255f,10.1039_d0ta01255f__Fig7__B__stability_performance_curve,Control,1.0,46,953.8388141477122,True,15,0.0706547269739047,4,4,1,0.2723650139790668,0.5519755446495146
Cd33a3890c8,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta02437f/Fig6_B_stability_performance_curve_pce/accepted/10.1039_d0ta02437f__Fig6__B__stability_performance_curve_pce__3D__Series_2.csv,x_time_h/10.1039_d0ta02437f/Fig6_B_stability_performance_curve_pce/accepted/10.1039_d0ta02437f__Fig6__B__stability_performance_curve_pce__3D__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta02437f/Fig6_B_stability_performance_curve_pce/validation_result.json,10.1039/d0ta02437f,10.1039_d0ta02437f__Fig6__B__stability_performance_curve_pce,3D,1.0,30,332.6952037725051,True,27,0.0382408280198283,7,7,0,1.0130367298016347,0.06630543200985758
Cdbe3fa98c8,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta04275g/Fig6_B_stability_performance_curve/accepted/10.1039_d0ta04275g__Fig6__B__stability_performance_curve__NP-SnO₂__Series_1.csv,x_time_h/10.1039_d0ta04275g/Fig6_B_stability_performance_curve/accepted/10.1039_d0ta04275g__Fig6__B__stability_performance_curve__NP-SnO₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta04275g/Fig6_B_stability_performance_curve/validation_result.json,10.1039/d0ta04275g,10.1039_d0ta04275g__Fig6__B__stability_performance_curve,NP-SnO₂,1.0,137,993.1555841780836,True,42,0.0243420486318158,11,11,1,0.11096642399400154,0.884650815693771
C14dc280479,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta04680a/Fig5_E_pattern/accepted/10.1039_d0ta04680a__Fig5__E__pattern__FABA__Series_2.csv,x_time_h/10.1039_d0ta04680a/Fig5_E_pattern/accepted/10.1039_d0ta04680a__Fig5__E__pattern__FABA__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta04680a/Fig5_E_pattern/validation_result.json,10.1039/d0ta04680a,10.1039_d0ta04680a__Fig5__E__pattern,FABA,1.0,65,1408.3651104471696,True,14,0.0733523495024568,4,3,1,0.14377027713161597,0.8105414545773134
C4b1529f3a1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta04680a/Fig5_E_pattern/accepted/10.1039_d0ta04680a__Fig5__E__pattern__FA__Series_1.csv,x_time_h/10.1039_d0ta04680a/Fig5_E_pattern/accepted/10.1039_d0ta04680a__Fig5__E__pattern__FA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta04680a/Fig5_E_pattern/validation_result.json,10.1039/d0ta04680a,10.1039_d0ta04680a__Fig5__E__pattern,FA,1.0,65,1408.3651104471696,True,14,0.0733523495024568,4,3,3,0.34947824912419806,0.35054554699297613
Ca3ce90c5c1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/accepted/10.1039_d0ta09209f__Fig7__D__stability_performance_curve__Control__Series_1.csv,x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/accepted/10.1039_d0ta09209f__Fig7__D__stability_performance_curve__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/validation_result.json,10.1039/d0ta09209f,10.1039_d0ta09209f__Fig7__D__stability_performance_curve,Control,1.0,49,989.706935704866,True,15,0.068729648312838,4,4,1,0.3216191143977648,0.7240700552514941
C88dda84d8a,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/accepted/10.1039_d0ta09209f__Fig7__D__stability_performance_curve__PNAI-120__Series_2.csv,x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/accepted/10.1039_d0ta09209f__Fig7__D__stability_performance_curve__PNAI-120__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/validation_result.json,10.1039/d0ta09209f,10.1039_d0ta09209f__Fig7__D__stability_performance_curve,PNAI-120,1.0,49,989.706935704866,True,15,0.068729648312838,4,4,1,0.25778003057355336,0.7524777510798643
Ce48ae59178,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/accepted/10.1039_d0ta09209f__Fig7__D__stability_performance_curve__PNAI-20__Series_4.csv,x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/accepted/10.1039_d0ta09209f__Fig7__D__stability_performance_curve__PNAI-20__Series_4.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta09209f/Fig7_D_stability_performance_curve/validation_result.json,10.1039/d0ta09209f,10.1039_d0ta09209f__Fig7__D__stability_performance_curve,PNAI-20,1.0,48,989.706935704866,True,14,0.1374592966256758,4,4,1,0.18337882600930294,0.7974758971494438
Cbd08928c30,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta10535j/Fig6_B_jv_curve_stability_performance/accepted/10.1039_d0ta10535j__Fig6__B__jv_curve_stability_performance__Pristine__Series_1.csv,x_time_h/10.1039_d0ta10535j/Fig6_B_jv_curve_stability_performance/accepted/10.1039_d0ta10535j__Fig6__B__jv_curve_stability_performance__Pristine__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta10535j/Fig6_B_jv_curve_stability_performance/validation_result.json,10.1039/d0ta10535j,10.1039_d0ta10535j__Fig6__B__jv_curve_stability_performance,Pristine,1.0,180,508.0465607651563,True,106,0.0094608298094072,27,26,1,0.12878407152416543,0.8246373998268687
Cd33138f6e3,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta10581c/Fig5_G_stability_performance_curve_pce_image/accepted/10.1039_d0ta10581c__Fig5__G__stability_performance_curve_pce_image__5.0mM_APP-PT__Series_2.csv,x_time_h/10.1039_d0ta10581c/Fig5_G_stability_performance_curve_pce_image/accepted/10.1039_d0ta10581c__Fig5__G__stability_performance_curve_pce_image__5.0mM_APP-PT__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta10581c/Fig5_G_stability_performance_curve_pce_image/validation_result.json,10.1039/d0ta10581c,10.1039_d0ta10581c__Fig5__G__stability_performance_curve_pce_image,5.0mM/APP-PT,1.0,62,1759.327628717033,True,11,0.0961381217878162,3,3,1,0.18036177990385222,0.7473030230832777
C513092fbe0,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta10581c/Fig5_G_stability_performance_curve_pce_image/accepted/10.1039_d0ta10581c__Fig5__G__stability_performance_curve_pce_image__Reference__Series_3.csv,x_time_h/10.1039_d0ta10581c/Fig5_G_stability_performance_curve_pce_image/accepted/10.1039_d0ta10581c__Fig5__G__stability_performance_curve_pce_image__Reference__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta10581c/Fig5_G_stability_performance_curve_pce_image/validation_result.json,10.1039/d0ta10581c,10.1039_d0ta10581c__Fig5__G__stability_performance_curve_pce_image,Reference,1.0,62,1759.327628717033,True,11,0.0961381217878164,3,3,1,0.17359041129667954,0.7601686738390931
C31b5818999,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta12342k/Fig5_C_stability_performance_curve_pce/accepted/10.1039_d0ta12342k__Fig5__C__stability_performance_curve_pce__Pristine__Series_2.csv,x_time_h/10.1039_d0ta12342k/Fig5_C_stability_performance_curve_pce/accepted/10.1039_d0ta12342k__Fig5__C__stability_performance_curve_pce__Pristine__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0ta12342k/Fig5_C_stability_performance_curve_pce/validation_result.json,10.1039/d0ta12342k,10.1039_d0ta12342k__Fig5__C__stability_performance_curve_pce,Pristine,1.0,38,393.06793666151145,True,29,0.0354115258253614,8,7,2,0.9003327222288352,0.12355421321705091
Cbc4f9fa398,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/accepted/10.1039_d0tc01244k__Fig5__whole__stability__Control__Series_2.csv,x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/accepted/10.1039_d0tc01244k__Fig5__whole__stability__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/validation_result.json,10.1039/d0tc01244k,10.1039_d0tc01244k__Fig5__whole__stability,Control,1.0,62,523.2530075425026,True,35,0.0285930605214484,9,8,2,0.32582365824100046,0.6452433541942713
C4812881a3c,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/accepted/10.1039_d0tc01244k__Fig5__whole__stability__PEAI_anti-solvent__Series_3.csv,x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/accepted/10.1039_d0tc01244k__Fig5__whole__stability__PEAI_anti-solvent__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/validation_result.json,10.1039/d0tc01244k,10.1039_d0tc01244k__Fig5__whole__stability,PEAI anti-solvent,1.0,61,531.8309256989371,True,33,0.0857791815643446,7,8,3,0.4148343535681125,0.2814478065579681
C9cb09dcaf9,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/accepted/10.1039_d0tc01244k__Fig5__whole__stability__PEAI_layer__Series_1.csv,x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/accepted/10.1039_d0tc01244k__Fig5__whole__stability__PEAI_layer__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_d0tc01244k/Fig5_whole_stability/validation_result.json,10.1039/d0tc01244k,10.1039_d0tc01244k__Fig5__whole__stability,PEAI layer,1.0,60,506.09717122963366,True,35,0.0285930605214484,9,8,1,0.3057053834784068,0.4591765331554774
